datetime,pid,date,segment,numberofsignificantplaces,radiusgyration,timeathome,totaldistance,duration_in_locmap_exercise,duration_in_locmap_greens,duration_in_locmap_study
2021-04-05 05:59:59,INS-W_1027,2021-04-05,morning,1.0,0.0,0.0,58.0246433062362,0.0,0.0,0.0
2021-04-05 11:59:59,INS-W_1027,2021-04-05,afternoon,4.0,517.920371718357,0.0,1778.98118686757,0.0,0.0,0.0
2021-04-05 17:59:59,INS-W_1027,2021-04-05,evening,4.0,1737.73501292781,0.0,12228.3288203669,0.0,0.0,0.0
2021-04-05 23:59:59,INS-W_1027,2021-04-05,night,1.0,0.0,0.0,8.01997281399081,0.0,0.0,0.0
2021-04-06 05:59:59,INS-W_1027,2021-04-06,morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 11:59:59,INS-W_1027,2021-04-06,afternoon,1.0,0.0,0.0,358.924047686477,0.0,0.0,0.0
2021-04-06 17:59:59,INS-W_1027,2021-04-06,evening,1.0,0.0,0.0,9.22754162020032,0.0,0.0,0.0
2021-04-06 23:59:59,INS-W_1027,2021-04-06,night,1.0,0.0,0.0,2.56314041784401,0.0,0.0,0.0
2021-04-07 05:59:59,INS-W_1027,2021-04-07,morning,1.0,0.0,0.0,84.2962305130958,0.0,0.0,0.0
2021-04-07 11:59:59,INS-W_1027,2021-04-07,afternoon,1.0,0.0,0.0,84.5339663586872,0.0,0.0,0.0
2021-04-07 17:59:59,INS-W_1027,2021-04-07,evening,1.0,0.0,0.0,13.2302698899606,0.0,0.0,0.0
2021-04-07 23:59:59,INS-W_1027,2021-04-07,night,1.0,7.07323088988687e-10,0.0,326.944003149013,0.0,0.0,0.0
2021-04-08 05:59:59,INS-W_1027,2021-04-08,morning,1.0,0.0,0.0,42.4433939154974,0.0,0.0,0.0
2021-04-08 11:59:59,INS-W_1027,2021-04-08,afternoon,1.0,0.0,0.0,97.8742360668483,0.0,0.0,0.0
2021-04-08 17:59:59,INS-W_1027,2021-04-08,evening,2.0,159.143235256343,0.0,2256.03937924349,0.0,0.0,0.0
2021-04-08 23:59:59,INS-W_1027,2021-04-08,night,1.0,0.0,0.0,4.46502730611648,0.0,0.0,0.0
2021-04-09 05:59:59,INS-W_1027,2021-04-09,morning,1.0,0.0,0.0,41.8507804677004,0.0,0.0,0.0
2021-04-09 11:59:59,INS-W_1027,2021-04-09,afternoon,1.0,0.0,0.0,53.0222458216623,0.0,0.0,0.0
2021-04-09 17:59:59,INS-W_1027,2021-04-09,evening,1.0,0.0,0.0,35.3817818778462,0.0,0.0,0.0
2021-04-09 23:59:59,INS-W_1027,2021-04-09,night,1.0,0.0,0.0,24.6359727429795,0.0,0.0,0.0
2021-04-10 05:59:59,INS-W_1027,2021-04-10,morning,1.0,0.0,0.0,71.8826459927647,0.0,0.0,0.0
2021-04-10 11:59:59,INS-W_1027,2021-04-10,afternoon,4.0,1011.25443092151,0.0,9005.67839560075,0.0,0.0,0.0
2021-04-10 17:59:59,INS-W_1027,2021-04-10,evening,2.0,3969.83998902477,0.0,29356.2078256883,0.0,0.0,0.0
2021-04-10 23:59:59,INS-W_1027,2021-04-10,night,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 05:59:59,INS-W_1027,2021-04-11,morning,1.0,0.0,0.0,125.730147268947,0.0,0.0,0.0
2021-04-11 11:59:59,INS-W_1027,2021-04-11,afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 17:59:59,INS-W_1027,2021-04-11,evening,1.0,0.0,0.0,183.627095064576,0.0,0.0,0.0
2021-04-11 23:59:59,INS-W_1027,2021-04-11,night,1.0,0.0,0.0,246.515655002959,0.0,0.0,0.0
2021-04-12 05:59:59,INS-W_1027,2021-04-12,morning,1.0,0.0,0.0,61.777353058854,0.0,0.0,0.0
2021-04-12 11:59:59,INS-W_1027,2021-04-12,afternoon,5.0,1786.810871145,0.0,14746.1295557025,0.0,0.0,0.0
2021-04-12 17:59:59,INS-W_1027,2021-04-12,evening,1.0,0.0,0.0,91.956345943737,0.0,0.0,0.0
2021-04-12 23:59:59,INS-W_1027,2021-04-12,night,1.0,0.0,0.0,104.889857343801,0.0,0.0,0.0
2021-04-13 05:59:59,INS-W_1027,2021-04-13,morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 11:59:59,INS-W_1027,2021-04-13,afternoon,6.0,13777.9219624078,0.0,59329.2714264542,0.0,0.0,0.0
2021-04-13 17:59:59,INS-W_1027,2021-04-13,evening,1.0,0.0,0.0,238.047509790888,0.0,0.0,0.0
2021-04-13 23:59:59,INS-W_1027,2021-04-13,night,1.0,0.0,0.0,82.7280946018944,0.0,0.0,0.0
2021-04-14 05:59:59,INS-W_1027,2021-04-14,morning,1.0,0.0,0.0,360.541270817886,0.0,0.0,0.0
2021-04-14 11:59:59,INS-W_1027,2021-04-14,afternoon,1.0,0.0,0.0,1183.10683616858,0.0,0.0,0.0
2021-04-14 17:59:59,INS-W_1027,2021-04-14,evening,1.0,0.0,0.0,799.302366111333,0.0,0.0,0.0
2021-04-14 23:59:59,INS-W_1027,2021-04-14,night,1.0,0.0,0.0,1291.49880128627,0.0,0.0,0.0
2021-04-15 05:59:59,INS-W_1027,2021-04-15,morning,1.0,0.0,358.992333333333,26.4553460674044,0.0,0.0,0.0
2021-04-15 11:59:59,INS-W_1027,2021-04-15,afternoon,1.0,0.0,357.991216666667,63.5767796358891,0.0,0.0,0.0
2021-04-15 17:59:59,INS-W_1027,2021-04-15,evening,1.0,0.0,357.992166666669,65.044306857981,0.0,0.0,0.0
2021-04-15 23:59:59,INS-W_1027,2021-04-15,night,1.0,0.0,263.032783333335,667.953945605091,0.0,0.0,0.0
2021-04-16 05:59:59,INS-W_1027,2021-04-16,morning,1.0,0.0,359.990300000001,63.06999674409,0.0,0.0,0.0
2021-04-16 11:59:59,INS-W_1027,2021-04-16,afternoon,1.0,0.0,359.99105,55.3659132020856,0.0,0.0,0.0
2021-04-16 17:59:59,INS-W_1027,2021-04-16,evening,1.0,0.0,358.992266666667,28.07578936479,0.0,0.0,0.0
2021-04-16 23:59:59,INS-W_1027,2021-04-16,night,1.0,0.0,358.992450000001,26.4899263300355,0.0,0.0,0.0
2021-04-17 05:59:59,INS-W_1027,2021-04-17,morning,1.0,0.0,358.991300000001,61.8226184411078,0.0,0.0,0.0
2021-04-17 11:59:59,INS-W_1027,2021-04-17,afternoon,1.0,0.0,359.990200000002,72.2713183393674,0.0,0.0,0.0
2021-04-17 17:59:59,INS-W_1027,2021-04-17,evening,1.0,0.0,359.991666666667,0.0,0.0,0.0,0.0
2021-04-17 23:59:59,INS-W_1027,2021-04-17,night,1.0,0.0,356.9915,133.936614996984,0.0,0.0,0.0
2021-04-18 05:59:59,INS-W_1027,2021-04-18,morning,1.0,0.0,358.991433333334,66.0757296908746,0.0,0.0,0.0
2021-04-18 11:59:59,INS-W_1027,2021-04-18,afternoon,1.0,0.0,345.992333333334,523.722387781422,0.0,0.0,0.0
2021-04-18 17:59:59,INS-W_1027,2021-04-18,evening,1.0,0.0,359.987166666667,20.8658824558005,0.0,0.0,0.0
2021-04-18 23:59:59,INS-W_1027,2021-04-18,night,1.0,0.0,358.989583333334,111.689990482419,0.0,0.0,0.0
2021-04-19 05:59:59,INS-W_1027,2021-04-19,morning,1.0,0.0,359.989516666667,13.9861902801954,0.0,0.0,0.0
2021-04-19 11:59:59,INS-W_1027,2021-04-19,afternoon,1.0,0.0,359.9911,12.8219062556608,0.0,0.0,0.0
2021-04-19 17:59:59,INS-W_1027,2021-04-19,evening,1.0,7.07323088988687e-10,359.987866666667,30.8104934588832,0.0,0.0,0.0
2021-04-19 23:59:59,INS-W_1027,2021-04-19,night,1.0,0.0,359.99165,5.42637689607542,0.0,0.0,0.0
2021-04-20 05:59:59,INS-W_1027,2021-04-20,morning,1.0,0.0,359.99215,2.33233487816281,0.0,0.0,0.0
2021-04-20 11:59:59,INS-W_1027,2021-04-20,afternoon,1.0,0.0,358.988416666668,79.1628111615882,0.0,0.0,0.0
2021-04-20 17:59:59,INS-W_1027,2021-04-20,evening,1.0,0.0,326.993250000001,19.1987308470945,0.0,0.0,0.0
2021-04-20 23:59:59,INS-W_1027,2021-04-20,night,1.0,0.0,359.990816666667,11.8700617755761,0.0,0.0,0.0
2021-04-21 05:59:59,INS-W_1027,2021-04-21,morning,1.0,0.0,359.991850000002,5.70492541695575,0.0,0.0,0.0
2021-04-21 11:59:59,INS-W_1027,2021-04-21,afternoon,1.0,0.0,359.992066666667,2.72328442724416,0.0,0.0,0.0
2021-04-21 17:59:59,INS-W_1027,2021-04-21,evening,1.0,0.0,357.989066666667,399.857767787641,0.0,0.0,0.0
2021-04-21 23:59:59,INS-W_1027,2021-04-21,night,1.0,0.0,359.988150000001,8.80594735078877,0.0,0.0,0.0
2021-04-22 05:59:59,INS-W_1027,2021-04-22,morning,1.0,0.0,359.987050000001,16.8146041577491,0.0,0.0,0.0
2021-04-22 11:59:59,INS-W_1027,2021-04-22,afternoon,1.0,0.0,359.991866666667,0.0,0.0,0.0,0.0
2021-04-22 17:59:59,INS-W_1027,2021-04-22,evening,1.0,0.0,359.991866666667,1.31984238970526,0.0,0.0,0.0
2021-04-22 23:59:59,INS-W_1027,2021-04-22,night,1.0,0.0,359.991966666667,0.91215430054752,0.0,0.0,0.0
2021-04-23 05:59:59,INS-W_1027,2021-04-23,morning,1.0,0.0,359.9924,0.806986847156915,0.0,0.0,0.0
2021-04-23 11:59:59,INS-W_1027,2021-04-23,afternoon,2.0,161.437566889479,338.926116666667,1016.68689253931,0.0,7.99976666666667,0.0
2021-04-23 17:59:59,INS-W_1027,2021-04-23,evening,3.0,485.4419878192,2.99983333333333,6343.28870924311,1.99996666666667,14.99935,1.99995
2021-04-23 23:59:59,INS-W_1027,2021-04-23,night,1.0,0.0,359.991583333333,2.6673522808131,0.0,0.0,0.0
2021-04-24 05:59:59,INS-W_1027,2021-04-24,morning,1.0,0.0,119.75985,3.62094841406296,0.0,0.0,0.0
2021-04-24 11:59:59,INS-W_1027,2021-04-24,afternoon,1.0,0.0,356.98415,121.333246824025,0.0,0.0,0.0
2021-04-24 17:59:59,INS-W_1027,2021-04-24,evening,1.0,0.0,359.9868,8.8874005813522,0.0,0.0,0.0
2021-04-24 23:59:59,INS-W_1027,2021-04-24,night,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25 05:59:59,INS-W_1027,2021-04-25,morning,1.0,7.07323088988687e-10,358.983783333334,40.4235888117013,0.0,0.0,0.0
2021-04-25 11:59:59,INS-W_1027,2021-04-25,afternoon,1.0,0.0,359.9875,1.96342786528846,0.0,0.0,0.0
2021-04-25 17:59:59,INS-W_1027,2021-04-25,evening,1.0,0.0,359.98555,8.9921832557134,0.0,0.0,0.0
2021-04-25 23:59:59,INS-W_1027,2021-04-25,night,1.0,0.0,359.98935,1.60946530464362,0.0,0.0,0.0
2021-04-26 05:59:59,INS-W_1027,2021-04-26,morning,1.0,0.0,359.9862,9.59493363535363,0.0,0.0,0.0
2021-04-26 11:59:59,INS-W_1027,2021-04-26,afternoon,1.0,0.0,359.9786,18.333030217415,0.0,0.0,0.0
2021-04-26 17:59:59,INS-W_1027,2021-04-26,evening,1.0,0.0,359.980416666667,16.2805124154534,0.0,0.0,0.0
2021-04-26 23:59:59,INS-W_1027,2021-04-26,night,1.0,0.0,359.983066666667,13.540748745478,0.0,0.0,0.0
2021-04-27 05:59:59,INS-W_1027,2021-04-27,morning,1.0,0.0,359.982516666667,10.2947655252081,0.0,0.0,0.0
2021-04-27 11:59:59,INS-W_1027,2021-04-27,afternoon,1.0,0.0,359.976266666667,16.0843553535186,0.0,0.0,0.0
2021-04-27 17:59:59,INS-W_1027,2021-04-27,evening,1.0,1.4146461779773701e-09,359.979033333334,23.3253483431058,0.0,0.0,0.0
2021-04-27 23:59:59,INS-W_1027,2021-04-27,night,1.0,0.0,357.973383333334,97.3279321769174,0.0,0.0,0.0
2021-04-28 05:59:59,INS-W_1027,2021-04-28,morning,1.0,0.0,359.985116666667,11.6023921014892,0.0,0.0,0.0
2021-04-28 11:59:59,INS-W_1027,2021-04-28,afternoon,1.0,0.0,358.99125,77.4185189141604,0.0,0.0,0.0
2021-04-28 17:59:59,INS-W_1027,2021-04-28,evening,1.0,0.0,359.985583333334,9.10326259231984,0.0,0.0,0.0
2021-04-28 23:59:59,INS-W_1027,2021-04-28,night,1.0,0.0,359.98735,11.9316746784598,0.0,0.0,0.0
2021-04-29 05:59:59,INS-W_1027,2021-04-29,morning,1.0,0.0,359.983983333334,8.23629540156092,0.0,0.0,0.0
2021-04-29 11:59:59,INS-W_1027,2021-04-29,afternoon,1.0,0.0,359.981566666667,8.51122454321146,0.0,0.0,0.0
2021-04-29 17:59:59,INS-W_1027,2021-04-29,evening,1.0,0.0,358.98195,85.8219953805426,0.0,0.0,0.0
2021-04-29 23:59:59,INS-W_1027,2021-04-29,night,1.0,0.0,358.990550000001,34.8271181238993,0.0,0.0,0.0
2021-04-30 05:59:59,INS-W_1027,2021-04-30,morning,1.0,0.0,359.983916666667,9.80807686896578,0.0,0.0,0.0
2021-04-30 11:59:59,INS-W_1027,2021-04-30,afternoon,1.0,0.0,359.98515,4.01735941430595,0.0,0.0,0.0
2021-04-30 17:59:59,INS-W_1027,2021-04-30,evening,1.0,0.0,359.978516666667,12.1134622112277,0.0,0.0,0.0
2021-04-30 23:59:59,INS-W_1027,2021-04-30,night,1.0,0.0,359.979616666667,70.2553923060489,0.0,0.0,0.0
2021-05-01 05:59:59,INS-W_1027,2021-05-01,morning,1.0,7.07323088988687e-10,359.9831,12.5264362908606,0.0,0.0,0.0
2021-05-01 11:59:59,INS-W_1027,2021-05-01,afternoon,1.0,0.0,359.961166666667,13.6342759205951,0.0,0.0,0.0
2021-05-01 17:59:59,INS-W_1027,2021-05-01,evening,1.0,2.03279678288594e-09,359.981816666667,10.4820384739294,0.0,0.0,0.0
2021-05-01 23:59:59,INS-W_1027,2021-05-01,night,1.0,0.0,359.9753,12.1627829511255,0.0,0.0,0.0
2021-05-02 05:59:59,INS-W_1027,2021-05-02,morning,1.0,0.0,358.970033333334,90.0245682707785,0.0,0.0,0.0
2021-05-02 11:59:59,INS-W_1027,2021-05-02,afternoon,3.0,93.8697864478508,287.182900000001,2889.00355903067,0.0,6.00031666666667,0.0
2021-05-02 17:59:59,INS-W_1027,2021-05-02,evening,1.0,0.0,2.99995,3673.24738265016,0.0,0.0,0.0
2021-05-02 23:59:59,INS-W_1027,2021-05-02,night,1.0,0.0,358.976616666667,233.942996172152,0.0,0.0,0.0
2021-05-03 05:59:59,INS-W_1027,2021-05-03,morning,1.0,0.0,3.99868333333333,2477.59747645239,0.0,0.0,0.0
2021-05-03 11:59:59,INS-W_1027,2021-05-03,afternoon,1.0,0.0,207.258066666667,798.57439779894,0.0,0.0,0.0
2021-05-03 17:59:59,INS-W_1027,2021-05-03,evening,1.0,7.07323088988687e-10,357.959416666667,509.788757066016,0.0,0.0,0.0
2021-05-03 23:59:59,INS-W_1027,2021-05-03,night,1.0,0.0,2.99995,3366.06391457819,0.0,0.0,0.0
2021-05-04 05:59:59,INS-W_1027,2021-05-04,morning,1.0,0.0,359.960433333334,80.7776944713994,0.0,0.0,0.0
2021-05-04 11:59:59,INS-W_1027,2021-05-04,afternoon,1.0,0.0,359.954683333334,77.7583090873358,0.0,0.0,0.0
2021-05-04 17:59:59,INS-W_1027,2021-05-04,evening,1.0,0.0,359.96155,40.8429336271726,0.0,0.0,0.0
2021-05-04 23:59:59,INS-W_1027,2021-05-04,night,1.0,0.0,359.95975,68.2268961778425,0.0,0.0,0.0
2021-05-05 05:59:59,INS-W_1027,2021-05-05,morning,1.0,0.0,359.961,48.3719816610681,0.0,0.0,0.0
2021-05-05 11:59:59,INS-W_1027,2021-05-05,afternoon,1.0,7.07323088988687e-10,359.965333333334,37.6368006990557,0.0,0.0,0.0
2021-05-05 17:59:59,INS-W_1027,2021-05-05,evening,1.0,7.07323088988687e-10,359.960166666667,57.2369991479235,0.0,0.0,0.0
2021-05-05 23:59:59,INS-W_1027,2021-05-05,night,1.0,0.0,359.96055,39.1606018337565,0.0,0.0,0.0
2021-05-06 05:59:59,INS-W_1027,2021-05-06,morning,1.0,0.0,359.986916666668,18.814668098112,0.0,0.0,0.0
2021-05-06 11:59:59,INS-W_1027,2021-05-06,afternoon,1.0,0.0,359.984916666667,27.2128949182796,0.0,0.0,0.0
2021-05-06 17:59:59,INS-W_1027,2021-05-06,evening,1.0,0.0,359.98515,11.3251632471799,0.0,0.0,0.0
2021-05-06 23:59:59,INS-W_1027,2021-05-06,night,1.0,7.07323088988687e-10,359.981833333334,25.1826612805212,0.0,0.0,0.0
2021-05-07 05:59:59,INS-W_1027,2021-05-07,morning,1.0,0.0,359.990850000001,5.80189774155041,0.0,0.0,0.0
2021-05-07 11:59:59,INS-W_1027,2021-05-07,afternoon,1.0,0.0,359.990583333334,10.6293060387835,0.0,0.0,0.0
2021-05-07 17:59:59,INS-W_1027,2021-05-07,evening,1.0,0.0,359.991383333334,0.0,0.0,0.0,0.0
2021-05-07 23:59:59,INS-W_1027,2021-05-07,night,1.0,0.0,359.985433333334,8.72651070931429,0.0,0.0,0.0
2021-05-08 05:59:59,INS-W_1027,2021-05-08,morning,1.0,0.0,359.992016666668,0.0,0.0,0.0,0.0
2021-05-08 11:59:59,INS-W_1027,2021-05-08,afternoon,1.0,0.0,333.989766666667,581.97843669388,0.0,0.0,0.0
2021-05-08 17:59:59,INS-W_1027,2021-05-08,evening,1.0,0.0,357.989583333334,285.633692350954,0.0,0.0,0.0
2021-05-08 23:59:59,INS-W_1027,2021-05-08,night,1.0,0.0,359.987466666667,9.1316365049058,0.0,0.0,0.0
2021-05-09 05:59:59,INS-W_1027,2021-05-09,morning,1.0,0.0,354.987466666667,686.020354914379,0.0,0.0,0.0
2021-05-09 11:59:59,INS-W_1027,2021-05-09,afternoon,1.0,0.0,354.986466666667,604.425716683111,0.0,0.0,0.0
2021-05-09 17:59:59,INS-W_1027,2021-05-09,evening,1.0,0.0,356.987016666667,497.617025635232,0.0,0.0,0.0
2021-05-09 23:59:59,INS-W_1027,2021-05-09,night,1.0,0.0,358.990533333334,193.974395658429,0.0,0.0,0.0
2021-05-10 05:59:59,INS-W_1027,2021-05-10,morning,1.0,0.0,358.98885,181.428796747796,0.0,0.0,0.0
2021-05-10 11:59:59,INS-W_1027,2021-05-10,afternoon,2.0,241.483294688893,307.184350000001,1919.89556079075,0.0,8.9988,2.00083333333333
2021-05-10 17:59:59,INS-W_1027,2021-05-10,evening,2.0,77.0742605857464,334.788116666667,662.934040578484,0.0,9.99825,0.0
2021-05-10 23:59:59,INS-W_1027,2021-05-10,night,1.0,0.0,356.98775,478.036517147212,0.0,0.0,0.0
2021-05-11 05:59:59,INS-W_1027,2021-05-11,morning,1.0,0.0,357.988550000001,108.755502742464,0.0,0.0,0.0
2021-05-11 11:59:59,INS-W_1027,2021-05-11,afternoon,1.0,0.0,359.985616666667,23.317953365664,0.0,0.0,0.0
2021-05-11 17:59:59,INS-W_1027,2021-05-11,evening,1.0,0.0,359.988616666667,23.2924036940677,0.0,0.0,0.0
2021-05-11 23:59:59,INS-W_1027,2021-05-11,night,1.0,0.0,359.9844,39.0300994853556,0.0,0.0,0.0
2021-05-12 05:59:59,INS-W_1027,2021-05-12,morning,1.0,0.0,359.987783333334,6.16655620474881,0.0,0.0,0.0
2021-05-12 11:59:59,INS-W_1027,2021-05-12,afternoon,1.0,0.0,359.987266666667,12.5448058388179,0.0,0.0,0.0
2021-05-12 17:59:59,INS-W_1027,2021-05-12,evening,1.0,0.0,358.988533333333,122.506003934972,0.0,0.0,0.0
2021-05-12 23:59:59,INS-W_1027,2021-05-12,night,1.0,0.0,359.9866,9.17902197982876,0.0,0.0,0.0
2021-05-13 05:59:59,INS-W_1027,2021-05-13,morning,1.0,0.0,359.9875,9.13830013820876,0.0,0.0,0.0
2021-05-13 11:59:59,INS-W_1027,2021-05-13,afternoon,1.0,0.0,359.987866666667,7.73556662309984,0.0,0.0,0.0
2021-05-13 17:59:59,INS-W_1027,2021-05-13,evening,1.0,0.0,359.989250000001,2.16076273707148,0.0,0.0,0.0
2021-05-13 23:59:59,INS-W_1027,2021-05-13,night,1.0,7.07323088988687e-10,359.9841,45.6947922510098,0.0,0.0,0.0
2021-05-14 05:59:59,INS-W_1027,2021-05-14,morning,1.0,0.0,358.98425,134.129110566254,0.0,0.0,0.0
2021-05-14 11:59:59,INS-W_1027,2021-05-14,afternoon,2.0,145.154073301478,335.183783333334,923.57676878381,0.0,3.99981666666667,0.0
2021-05-14 17:59:59,INS-W_1027,2021-05-14,evening,9.0,18440.4680034564,0.0,69911.5153311623,0.0,3.0,0.0
2021-05-14 23:59:59,INS-W_1027,2021-05-14,night,1.0,0.0,359.98465,21.831911504752,0.0,0.0,0.0
2021-05-15 05:59:59,INS-W_1027,2021-05-15,morning,1.0,0.0,0.0,184.481621338057,0.0,0.0,0.0
2021-05-15 11:59:59,INS-W_1027,2021-05-15,afternoon,4.0,1960.76224822818,0.0,17306.1763066651,0.0,0.0,0.0
2021-05-15 17:59:59,INS-W_1027,2021-05-15,evening,6.0,5210.02099228084,0.0,18174.6274859478,0.0,0.0,0.0
2021-05-15 23:59:59,INS-W_1027,2021-05-15,night,1.0,0.0,0.0,206.853932693068,0.0,0.0,0.0
2021-05-16 05:59:59,INS-W_1027,2021-05-16,morning,1.0,0.0,0.0,373.976306203912,0.0,0.0,0.0
2021-05-16 11:59:59,INS-W_1027,2021-05-16,afternoon,3.0,1249.7422176102,0.0,8518.02030310253,0.0,0.0,0.0
2021-05-16 17:59:59,INS-W_1027,2021-05-16,evening,3.0,1210.21073513857,0.0,3804.87064466705,0.0,0.0,0.0
2021-05-16 23:59:59,INS-W_1027,2021-05-16,night,1.0,0.0,0.0,226.57680054095,0.0,0.0,0.0
2021-05-17 05:59:59,INS-W_1027,2021-05-17,morning,1.0,0.0,0.0,176.276915355849,0.0,0.0,0.0
2021-05-17 11:59:59,INS-W_1027,2021-05-17,afternoon,1.0,0.0,0.0,155.55201412886,0.0,0.0,0.0
2021-05-17 17:59:59,INS-W_1027,2021-05-17,evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17 23:59:59,INS-W_1027,2021-05-17,night,1.0,0.0,0.0,760.972711400549,0.0,0.0,0.0
2021-05-18 05:59:59,INS-W_1027,2021-05-18,morning,1.0,0.0,0.0,97.7957842383862,0.0,0.0,0.0
2021-05-18 11:59:59,INS-W_1027,2021-05-18,afternoon,2.0,148.701901230156,0.0,2473.54036714506,0.0,0.0,0.0
2021-05-18 17:59:59,INS-W_1027,2021-05-18,evening,1.0,0.0,0.0,126.901930628743,0.0,0.0,0.0
2021-05-18 23:59:59,INS-W_1027,2021-05-18,night,1.0,0.0,0.0,319.855885410303,0.0,0.0,0.0
2021-05-19 05:59:59,INS-W_1027,2021-05-19,morning,1.0,0.0,0.0,160.153015346712,0.0,0.0,0.0
2021-05-19 11:59:59,INS-W_1027,2021-05-19,afternoon,7.0,1245.35902983996,0.0,14400.2762771066,0.0,0.0,0.0
2021-05-19 17:59:59,INS-W_1027,2021-05-19,evening,2.0,969.474042965316,0.0,2535.02171924618,0.0,0.0,0.0
2021-05-19 23:59:59,INS-W_1027,2021-05-19,night,1.0,0.0,0.0,322.253161791593,0.0,0.0,0.0
2021-05-20 05:59:59,INS-W_1027,2021-05-20,morning,1.0,0.0,0.0,110.810756222526,0.0,0.0,0.0
2021-05-20 11:59:59,INS-W_1027,2021-05-20,afternoon,1.0,0.0,0.0,101.424830523381,0.0,0.0,0.0
2021-05-20 17:59:59,INS-W_1027,2021-05-20,evening,1.0,0.0,0.0,108.331631642789,0.0,0.0,0.0
2021-05-20 23:59:59,INS-W_1027,2021-05-20,night,1.0,0.0,0.0,12.2870173093978,0.0,0.0,0.0
2021-05-21 05:59:59,INS-W_1027,2021-05-21,morning,1.0,0.0,0.0,16.8386385901144,0.0,0.0,0.0
2021-05-21 11:59:59,INS-W_1027,2021-05-21,afternoon,8.0,5251.13816054431,0.0,56512.9278180403,0.0,0.0,0.0
2021-05-21 17:59:59,INS-W_1027,2021-05-21,evening,6.0,674.287135448574,0.0,9883.49822864342,0.0,0.0,0.0
2021-05-21 23:59:59,INS-W_1027,2021-05-21,night,1.0,0.0,0.0,34.5962741370585,0.0,0.0,0.0
2021-05-22 05:59:59,INS-W_1027,2021-05-22,morning,1.0,0.0,0.0,231.537637160894,0.0,0.0,0.0
2021-05-22 11:59:59,INS-W_1027,2021-05-22,afternoon,3.0,1280.76584806803,0.0,3106.43536180982,0.0,0.0,0.0
2021-05-22 17:59:59,INS-W_1027,2021-05-22,evening,3.0,1012.480944981,0.0,5998.28477593093,0.0,0.0,0.0
2021-05-22 23:59:59,INS-W_1027,2021-05-22,night,1.0,0.0,0.0,226.277025826649,0.0,0.0,0.0
2021-05-23 05:59:59,INS-W_1027,2021-05-23,morning,1.0,0.0,0.0,184.392129759837,0.0,0.0,0.0
2021-05-23 11:59:59,INS-W_1027,2021-05-23,afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 17:59:59,INS-W_1027,2021-05-23,evening,2.0,506.2404724905,0.0,3026.6706790137373,0.0,0.0,0.0
2021-05-23 23:59:59,INS-W_1027,2021-05-23,night,1.0,0.0,0.0,912.526688803755,0.0,0.0,0.0
2021-05-24 05:59:59,INS-W_1027,2021-05-24,morning,1.0,0.0,0.0,54.4261540805586,0.0,0.0,0.0
2021-05-24 11:59:59,INS-W_1027,2021-05-24,afternoon,1.0,0.0,0.0,113.625407692332,0.0,0.0,0.0
2021-05-24 17:59:59,INS-W_1027,2021-05-24,evening,1.0,0.0,0.0,55.0565820965451,0.0,0.0,0.0
2021-05-24 23:59:59,INS-W_1027,2021-05-24,night,1.0,0.0,0.0,605.5245743214384,0.0,0.0,0.0
2021-05-25 05:59:59,INS-W_1027,2021-05-25,morning,1.0,0.0,0.0,165.85500361793,0.0,0.0,0.0
2021-05-25 11:59:59,INS-W_1027,2021-05-25,afternoon,1.0,0.0,0.0,181.769438660196,0.0,0.0,0.0
2021-05-25 17:59:59,INS-W_1027,2021-05-25,evening,1.0,0.0,0.0,62.180129828422,0.0,0.0,0.0
2021-05-25 23:59:59,INS-W_1027,2021-05-25,night,1.0,0.0,0.0,298.522459839122,0.0,0.0,0.0
2021-05-26 05:59:59,INS-W_1027,2021-05-26,morning,1.0,0.0,0.0,48.2846321056984,0.0,0.0,0.0
2021-05-26 11:59:59,INS-W_1027,2021-05-26,afternoon,2.0,223.369210385937,0.0,1931.41912955217,0.0,0.0,0.0
2021-05-26 17:59:59,INS-W_1027,2021-05-26,evening,1.0,0.0,0.0,69.986766361934,0.0,0.0,0.0
2021-05-26 23:59:59,INS-W_1027,2021-05-26,night,1.0,0.0,0.0,111.607896980094,0.0,0.0,0.0
2021-05-27 05:59:59,INS-W_1027,2021-05-27,morning,1.0,0.0,0.0,421.95437640363,0.0,0.0,0.0
2021-05-27 11:59:59,INS-W_1027,2021-05-27,afternoon,1.0,0.0,0.0,168.895917138409,0.0,0.0,0.0
2021-05-27 17:59:59,INS-W_1027,2021-05-27,evening,1.0,0.0,0.0,80.1864067909472,0.0,0.0,0.0
2021-05-27 23:59:59,INS-W_1027,2021-05-27,night,1.0,0.0,0.0,449.020293534444,0.0,0.0,0.0
2021-05-28 05:59:59,INS-W_1027,2021-05-28,morning,1.0,0.0,0.0,566.982573902651,0.0,0.0,0.0
2021-05-28 11:59:59,INS-W_1027,2021-05-28,afternoon,1.0,0.0,0.0,139.078996810894,0.0,0.0,0.0
