datetime,pid,date,segment,avgdurationasleepunifiedmain,avgdurationawakeunifiedmain,countepisodeasleepunifiedmain,countepisodeawakeunifiedmain,maxdurationasleepunifiedmain,maxdurationawakeunifiedmain,sumdurationasleepunifiedmain,sumdurationawakeunifiedmain
2021-05-16 23:59:59,INS-W_1020,2021-05-16,night,32.2994616666667,1.36361363636364,10.0,11.0,85.9985666666666,1.99996666666667,322.994616666667,14.99975
2021-05-17 05:59:59,INS-W_1020,2021-05-17,morning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17 11:59:59,INS-W_1020,2021-05-17,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17 17:59:59,INS-W_1020,2021-05-17,evening,1.0192134615384614,4.230698717948714,0.15384615384615397,1.0,1.5768961538461532,4.230698717948714,2.0384269230769227,4.230698717948714
2021-05-17 23:59:59,INS-W_1020,2021-05-17,night,27.299545,1.22220185185185,10.0,9.0,106.998216666667,1.99996666666667,272.99545,10.9998166666667
2021-05-18 05:59:59,INS-W_1020,2021-05-18,morning,16.7219425925926,1.24997916666667,9.0,8.0,56.99905,2.99995,150.497483333333,9.99983333333333
2021-05-18 11:59:59,INS-W_1020,2021-05-18,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18 17:59:59,INS-W_1020,2021-05-18,evening,0.5096067307692316,4.115316025641022,0.0769230769230771,1.0,0.7884480769230784,4.115316025641022,1.0192134615384632,4.115316025641022
2021-05-18 23:59:59,INS-W_1020,2021-05-18,night,26.4578916666667,1.16664722222222,12.0,12.0,92.99845,1.99996666666667,317.4947,13.9997666666667
2021-05-19 05:59:59,INS-W_1020,2021-05-19,morning,32.74945,4.99991666666667,2.0,1.0,64.4989166666666,4.99991666666667,65.4989,4.99991666666667
2021-05-19 11:59:59,INS-W_1020,2021-05-19,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19 17:59:59,INS-W_1020,2021-05-19,evening,0.0,3.99993333333333,0.0,1.0,0.0,3.99993333333333,0.0,3.99993333333333
2021-05-19 23:59:59,INS-W_1020,2021-05-19,night,31.1661462962963,1.55552962962963,9.0,9.0,55.9990666666666,4.99991666666667,280.495316666667,13.9997666666667
2021-05-20 05:59:59,INS-W_1020,2021-05-20,morning,25.4281476190476,1.33331111111111,7.0,6.0,89.9985,2.99995,177.997033333333,7.99986666666667
2021-05-20 11:59:59,INS-W_1020,2021-05-20,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20 17:59:59,INS-W_1020,2021-05-20,evening,0.0,1.999966666666665,0.0,0.5,0.0,1.999966666666665,0.0,1.999966666666665
2021-05-20 23:59:59,INS-W_1020,2021-05-20,night,31.0903909090909,1.63633636363636,11.0,11.0,59.999,3.99993333333333,341.9943,17.9997
2021-05-21 05:59:59,INS-W_1020,2021-05-21,morning,21.3746416666667,1.74997083333333,4.0,4.0,69.4988333333333,2.99995,85.4985666666666,6.99988333333333
2021-05-21 11:59:59,INS-W_1020,2021-05-21,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 17:59:59,INS-W_1020,2021-05-21,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 23:59:59,INS-W_1020,2021-05-21,night,35.9438444444444,1.33331111111111,9.0,9.0,106.998216666667,2.99995,323.4946,11.9998
2021-05-22 05:59:59,INS-W_1020,2021-05-22,morning,20.99965,1.24997916666667,4.0,4.0,52.9991166666666,1.99996666666667,83.9986,4.99991666666667
2021-05-22 11:59:59,INS-W_1020,2021-05-22,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 17:59:59,INS-W_1020,2021-05-22,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 23:59:59,INS-W_1020,2021-05-22,night,42.9992833333333,1.28569285714286,7.0,7.0,100.998316666667,2.99995,300.994983333333,8.99985
2021-05-23 05:59:59,INS-W_1020,2021-05-23,morning,20.89965166666665,1.374977083333335,4.5,4.0,63.498941666666596,2.499958333333335,93.99843333333351,5.499908333333336
2021-05-23 11:59:59,INS-W_1020,2021-05-23,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 17:59:59,INS-W_1020,2021-05-23,evening,11.7498041666667,1.99996666666667,4.0,4.0,28.9995166666667,4.99991666666667,46.9992166666667,7.99986666666667
2021-05-23 23:59:59,INS-W_1020,2021-05-23,night,38.9493508333333,1.2539473544973552,8.5,8.0,86.4985583333335,2.99995,324.994583333333,9.999833333333351
2021-05-24 05:59:59,INS-W_1020,2021-05-24,morning,20.7996533333333,1.499975,5.0,4.0,73.9987666666666,2.99995,103.998266666667,5.9999
2021-05-24 11:59:59,INS-W_1020,2021-05-24,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24 17:59:59,INS-W_1020,2021-05-24,evening,10.428396428571457,1.8571119047619076,3.5714285714285716,3.5714285714285716,25.213864285714315,4.428497619047622,40.642178571428595,6.999883333333337
2021-05-24 23:59:59,INS-W_1020,2021-05-24,night,34.8994183333333,1.22220185185185,10.0,9.0,71.9988,2.99995,348.994183333333,10.9998166666667
2021-05-25 05:59:59,INS-W_1020,2021-05-25,morning,21.0829805555555,1.19998,6.0,5.0,68.49885,1.99996666666667,126.497883333333,5.9999
2021-05-25 11:59:59,INS-W_1020,2021-05-25,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 17:59:59,INS-W_1020,2021-05-25,evening,9.106988690476214,1.7142571428571451,3.142857142857143,3.142857142857143,21.42821190476193,3.857078571428574,34.2851404761905,5.999900000000002
2021-05-25 23:59:59,INS-W_1020,2021-05-25,night,39.4993404761905,1.16664722222222,7.0,6.0,88.9985166666666,1.99996666666667,276.495383333333,6.99988333333333
2021-05-26 05:59:59,INS-W_1020,2021-05-26,morning,11.1498133333333,1.29997833333333,10.0,10.0,32.99945,1.99996666666667,111.498133333333,12.9997833333333
2021-05-26 11:59:59,INS-W_1020,2021-05-26,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26 17:59:59,INS-W_1020,2021-05-26,evening,7.785580952380972,1.5714023809523827,2.7142857142857144,2.7142857142857144,17.642559523809542,3.2856595238095254,27.9281023809524,4.999916666666668
2021-05-26 23:59:59,INS-W_1020,2021-05-26,night,21.3210726190476,2.07139404761905,14.0,14.0,100.998316666667,5.9999,298.495016666667,28.9995166666667
2021-05-27 05:59:59,INS-W_1020,2021-05-27,morning,30.1994966666667,1.24997916666667,5.0,4.0,48.9991833333333,1.99996666666667,150.997483333333,4.99991666666667
2021-05-27 11:59:59,INS-W_1020,2021-05-27,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27 17:59:59,INS-W_1020,2021-05-27,evening,6.464173214285728,1.4285476190476203,2.2857142857142856,2.2857142857142856,13.856907142857157,2.7142404761904775,21.571064285714296,3.9999333333333347
2021-05-27 23:59:59,INS-W_1020,2021-05-27,night,29.9995,1.99996666666667,11.0,10.0,106.998216666667,6.99988333333333,329.9945,19.9996666666667
2021-05-28 05:59:59,INS-W_1020,2021-05-28,morning,29.1870125,0.999983333333333,8.0,7.0,77.9987,0.999983333333333,233.4961,6.99988333333333
2021-05-28 11:59:59,INS-W_1020,2021-05-28,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28 17:59:59,INS-W_1020,2021-05-28,evening,5.142765476190486,1.2856928571428579,1.8571428571428572,1.8571428571428572,10.071254761904772,2.142821428571429,15.214026190476197,2.999950000000001
2021-05-28 23:59:59,INS-W_1020,2021-05-28,night,80.6236541666667,0.999983333333333,4.0,3.0,142.997616666667,0.999983333333333,322.494616666667,2.99995
2021-05-29 05:59:59,INS-W_1020,2021-05-29,morning,30.6244875,1.24997916666667,4.0,4.0,69.9988333333333,1.99996666666667,122.49795,4.99991666666667
2021-05-29 11:59:59,INS-W_1020,2021-05-29,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29 17:59:59,INS-W_1020,2021-05-29,evening,3.8213577380952435,1.1428380952380954,1.4285714285714284,1.4285714285714284,6.285602380952383,1.5714023809523807,8.856988095238101,1.9999666666666664
2021-05-29 23:59:59,INS-W_1020,2021-05-29,night,19.2330122222222,2.26662888888889,15.0,15.0,89.9985,12.9997833333333,288.495183333333,33.9994333333333
2021-05-30 05:59:59,INS-W_1020,2021-05-30,morning,13.5414402777778,1.91663472222222,12.0,12.0,39.4993333333333,4.99991666666667,162.497283333333,22.9996166666667
2021-05-30 11:59:59,INS-W_1020,2021-05-30,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30 17:59:59,INS-W_1020,2021-05-30,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-05-30 23:59:59,INS-W_1020,2021-05-30,night,24.0412652777778,2.09087424242424,12.0,11.0,121.997966666667,5.9999,288.495183333333,22.9996166666667
2021-05-31 05:59:59,INS-W_1020,2021-05-31,morning,19.0830138888889,1.59997333333333,6.0,5.0,39.9993333333333,3.99993333333333,114.498083333333,7.99986666666667
2021-05-31 11:59:59,INS-W_1020,2021-05-31,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31 17:59:59,INS-W_1020,2021-05-31,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-05-31 23:59:59,INS-W_1020,2021-05-31,night,24.6424452380952,1.15382692307692,14.0,13.0,88.9985166666666,2.99995,344.994233333333,14.99975
2021-06-01 05:59:59,INS-W_1020,2021-06-01,morning,14.0247658333333,1.39997666666667,20.0,20.0,39.9993333333333,5.9999,280.495316666667,27.9995333333333
2021-06-01 11:59:59,INS-W_1020,2021-06-01,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01 17:59:59,INS-W_1020,2021-06-01,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-01 23:59:59,INS-W_1020,2021-06-01,night,20.8329855555555,1.42854761904762,15.0,14.0,105.998233333333,3.99993333333333,312.494783333333,19.9996666666667
2021-06-02 05:59:59,INS-W_1020,2021-06-02,morning,20.1663305555555,0.999983333333333,6.0,5.0,39.9993333333333,0.999983333333333,120.997983333333,4.99991666666667
2021-06-02 11:59:59,INS-W_1020,2021-06-02,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02 17:59:59,INS-W_1020,2021-06-02,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-02 23:59:59,INS-W_1020,2021-06-02,night,28.7772981481481,2.87495208333333,9.0,8.0,72.9987833333333,7.99986666666667,258.995683333333,22.9996166666667
2021-06-03 05:59:59,INS-W_1020,2021-06-03,morning,23.9086924242424,1.36361363636364,11.0,11.0,83.9986,2.99995,262.995616666667,14.99975
2021-06-03 11:59:59,INS-W_1020,2021-06-03,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 17:59:59,INS-W_1020,2021-06-03,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-03 23:59:59,INS-W_1020,2021-06-03,night,25.3632136363636,1.69997166666667,11.0,10.0,61.9989666666666,3.99993333333333,278.99535,16.9997166666667
2021-06-04 05:59:59,INS-W_1020,2021-06-04,morning,15.6425952380952,1.57140238095238,7.0,7.0,39.9993333333333,2.99995,109.498166666667,10.9998166666667
2021-06-04 11:59:59,INS-W_1020,2021-06-04,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 17:59:59,INS-W_1020,2021-06-04,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-04 23:59:59,INS-W_1020,2021-06-04,night,22.7079541666667,1.99996666666667,12.0,11.0,80.99865,3.99993333333333,272.49545,21.9996333333333
2021-06-05 05:59:59,INS-W_1020,2021-06-05,morning,14.6247555555556,1.499975,12.0,12.0,31.9994666666667,3.99993333333333,175.497066666667,17.9997
2021-06-05 11:59:59,INS-W_1020,2021-06-05,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 17:59:59,INS-W_1020,2021-06-05,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-05 23:59:59,INS-W_1020,2021-06-05,night,23.7723303030303,1.69997166666667,11.0,10.0,56.49905,3.99993333333333,261.495633333333,16.9997166666667
2021-06-06 05:59:59,INS-W_1020,2021-06-06,morning,28.6245229166667,4.37492708333333,8.0,8.0,149.9975,19.9996666666667,228.996183333334,34.9994166666667
2021-06-06 11:59:59,INS-W_1020,2021-06-06,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 17:59:59,INS-W_1020,2021-06-06,evening,2.49995,0.999983333333333,1.0,1.0,2.49995,0.999983333333333,2.49995,0.999983333333333
2021-06-06 23:59:59,INS-W_1020,2021-06-06,night,32.099465,1.36361363636364,10.0,11.0,96.9983833333333,4.99991666666667,320.99465,14.99975
2021-03-29 05:59:59,INS-W_1027,2021-03-29,morning,30.2494916666667,0.999983333333333,2.0,2.0,30.4994833333333,0.999983333333333,60.4989833333333,1.99996666666667
2021-03-29 11:59:59,INS-W_1027,2021-03-29,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 17:59:59,INS-W_1027,2021-03-29,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 23:59:59,INS-W_1027,2021-03-29,night,55.6240708333333,0.999983333333333,4.0,3.0,98.99835,0.999983333333333,222.496283333333,2.99995
2021-03-30 05:59:59,INS-W_1027,2021-03-30,morning,13.5553296296296,9.88872407407407,9.0,9.0,53.9991,16.9997166666667,121.997966666667,88.9985166666667
2021-03-30 11:59:59,INS-W_1027,2021-03-30,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 17:59:59,INS-W_1027,2021-03-30,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 23:59:59,INS-W_1027,2021-03-30,night,24.9995833333333,7.71415714285714,6.0,7.0,57.9990333333333,11.9998,149.9975,53.9991
2021-03-31 05:59:59,INS-W_1027,2021-03-31,morning,25.9995666666667,11.2498125,3.0,4.0,46.9992166666666,19.9996666666667,77.9987,44.99925
2021-03-31 11:59:59,INS-W_1027,2021-03-31,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 17:59:59,INS-W_1027,2021-03-31,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 23:59:59,INS-W_1027,2021-03-31,night,30.1661638888889,6.85702857142857,6.0,7.0,74.99875,11.9998,180.996983333333,47.9992
2021-04-01 05:59:59,INS-W_1027,2021-04-01,morning,13.0997816666667,8.66652222222222,10.0,9.0,42.9992833333333,14.99975,130.997816666667,77.9987
2021-04-01 11:59:59,INS-W_1027,2021-04-01,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 17:59:59,INS-W_1027,2021-04-01,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 23:59:59,INS-W_1027,2021-04-01,night,17.7269772727273,8.09077424242424,11.0,11.0,56.99905,13.9997666666667,194.99675,88.9985166666666
2021-04-02 05:59:59,INS-W_1027,2021-04-02,morning,16.5997233333333,8.416525,5.0,6.0,47.9992,15.9997333333333,82.9986166666666,50.49915
2021-04-02 11:59:59,INS-W_1027,2021-04-02,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 17:59:59,INS-W_1027,2021-04-02,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 23:59:59,INS-W_1027,2021-04-02,night,62.4989583333333,12.8331166666667,2.0,3.0,67.9988666666666,22.9996166666667,124.997916666667,38.49935
2021-04-03 05:59:59,INS-W_1027,2021-04-03,morning,16.2497291666667,5.88451666666667,12.0,13.0,45.9992333333333,11.9998,194.99675,76.4987166666667
2021-04-03 11:59:59,INS-W_1027,2021-04-03,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 17:59:59,INS-W_1027,2021-04-03,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 23:59:59,INS-W_1027,2021-04-03,night,51.9991333333333,9.12484583333333,3.0,4.0,62.99895,12.9997833333333,155.9974,36.4993833333333
2021-04-04 05:59:59,INS-W_1027,2021-04-04,morning,19.8885574074074,12.2497958333333,9.0,8.0,55.9990666666666,19.9996666666667,178.997016666667,97.9983666666667
2021-04-04 11:59:59,INS-W_1027,2021-04-04,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 17:59:59,INS-W_1027,2021-04-04,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 23:59:59,INS-W_1027,2021-04-04,night,32.99945,6.33322777777778,3.0,3.0,48.9991833333333,10.9998166666667,98.99835,18.9996833333333
2021-04-05 05:59:59,INS-W_1027,2021-04-05,morning,7.59987333333333,6.39989333333333,10.0,10.0,27.9995333333333,15.9997333333333,75.9987333333333,63.9989333333333
2021-04-05 11:59:59,INS-W_1027,2021-04-05,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 17:59:59,INS-W_1027,2021-04-05,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 23:59:59,INS-W_1027,2021-04-05,night,64.498925,8.99985,2.0,2.0,103.998266666667,9.99983333333333,128.99785,17.9997
2021-04-06 05:59:59,INS-W_1027,2021-04-06,morning,16.8997183333333,9.39984333333333,10.0,10.0,72.9987833333333,21.9996333333333,168.997183333333,93.9984333333333
2021-04-06 11:59:59,INS-W_1027,2021-04-06,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 17:59:59,INS-W_1027,2021-04-06,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 23:59:59,INS-W_1027,2021-04-06,night,77.6653722222222,7.66653888888889,3.0,3.0,98.99835,9.99983333333333,232.996116666667,22.9996166666667
2021-04-07 05:59:59,INS-W_1027,2021-04-07,morning,12.3179757575758,15.7997366666667,11.0,10.0,55.4990666666666,48.9991833333333,135.497733333333,157.997366666667
2021-04-07 11:59:59,INS-W_1027,2021-04-07,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 17:59:59,INS-W_1027,2021-04-07,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 23:59:59,INS-W_1027,2021-04-07,night,49.4991733333333,6.59989,5.0,5.0,114.998083333333,10.9998166666667,247.495866666667,32.99945
2021-04-08 05:59:59,INS-W_1027,2021-04-08,morning,30.3328277777778,14.4997583333333,3.0,2.0,70.9988166666666,17.9997,90.9984833333333,28.9995166666667
2021-04-08 11:59:59,INS-W_1027,2021-04-08,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 17:59:59,INS-W_1027,2021-04-08,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 23:59:59,INS-W_1027,2021-04-08,night,190.996816666667,8.99985,1.0,1.0,190.996816666667,8.99985,190.996816666667,8.99985
2021-04-09 05:59:59,INS-W_1027,2021-04-09,morning,20.5996566666667,9.39984333333333,5.0,5.0,76.9987166666666,13.9997666666667,102.998283333333,46.9992166666667
2021-04-09 11:59:59,INS-W_1027,2021-04-09,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 17:59:59,INS-W_1027,2021-04-09,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 23:59:59,INS-W_1027,2021-04-09,night,59.999,7.33321111111111,3.0,3.0,66.9988833333333,14.99975,179.997,21.9996333333333
2021-04-10 05:59:59,INS-W_1027,2021-04-10,morning,19.3842923076923,8.30755384615384,13.0,13.0,52.9991166666666,13.9997666666667,251.9958,107.9982
2021-04-10 11:59:59,INS-W_1027,2021-04-10,afternoon,14.6664222222222,16.499725,3.0,2.0,21.9996333333333,22.9996166666667,43.9992666666667,32.99945
2021-04-10 17:59:59,INS-W_1027,2021-04-10,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 23:59:59,INS-W_1027,2021-04-10,night,43.9992666666666,8.49985833333333,1.0,2.0,43.9992666666666,8.99985,43.9992666666666,16.9997166666667
2021-04-11 05:59:59,INS-W_1027,2021-04-11,morning,22.9996166666667,10.2998283333333,10.0,10.0,84.9985833333333,21.9996333333333,229.996166666667,102.998283333333
2021-04-11 11:59:59,INS-W_1027,2021-04-11,afternoon,10.99981666666665,12.374793750000002,2.25,1.5,16.499724999999977,17.249712500000026,32.999450000000024,24.749587500000004
2021-04-11 17:59:59,INS-W_1027,2021-04-11,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 23:59:59,INS-W_1027,2021-04-11,night,59.4990083333333,9.99983333333333,2.0,2.0,81.9986333333333,12.9997833333333,118.998016666667,19.9996666666667
2021-04-12 05:59:59,INS-W_1027,2021-04-12,morning,78.9986833333333,9.99983333333333,1.0,1.0,78.9986833333333,9.99983333333333,78.9986833333333,9.99983333333333
2021-04-12 11:59:59,INS-W_1027,2021-04-12,afternoon,7.3332111111111,8.2498625,1.5,1.0,10.99981666666665,11.49980833333335,21.99963333333335,16.499725
2021-04-12 17:59:59,INS-W_1027,2021-04-12,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 23:59:59,INS-W_1027,2021-04-12,night,45.9992333333333,12.9997833333333,3.0,3.0,67.9988666666666,19.9996666666667,137.9977,38.99935
2021-04-13 05:59:59,INS-W_1027,2021-04-13,morning,11.2498125,8.88874074074074,8.0,9.0,41.9993,21.9996333333333,89.9985,79.9986666666667
2021-04-13 11:59:59,INS-W_1027,2021-04-13,afternoon,3.6666055555555506,4.1249312499999995,0.75,0.5,5.499908333333327,5.749904166666674,10.999816666666675,8.249862499999999
2021-04-13 17:59:59,INS-W_1027,2021-04-13,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 23:59:59,INS-W_1027,2021-04-13,night,54.1990966666667,3.83326944444444,5.0,6.0,158.99735,9.99983333333333,270.995483333334,22.9996166666667
2021-04-14 05:59:59,INS-W_1027,2021-04-14,morning,11.0767384615385,8.39271666666666,13.0,14.0,31.9994666666667,32.99945,143.9976,117.498033333333
2021-04-14 11:59:59,INS-W_1027,2021-04-14,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 17:59:59,INS-W_1027,2021-04-14,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 23:59:59,INS-W_1027,2021-04-14,night,14.6664222222222,8.59360625,15.0,16.0,37.9993666666667,16.9997166666667,219.996333333333,137.4977
2021-04-15 05:59:59,INS-W_1027,2021-04-15,morning,14.6664222222222,12.3997933333333,9.0,10.0,27.9995333333333,34.9994166666667,131.9978,123.997933333333
2021-04-15 11:59:59,INS-W_1027,2021-04-15,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 17:59:59,INS-W_1027,2021-04-15,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 23:59:59,INS-W_1027,2021-04-15,night,39.3326777777778,9.57126904761905,6.0,7.0,78.9986833333333,17.9997,235.996066666667,66.9988833333333
2021-04-16 05:59:59,INS-W_1027,2021-04-16,morning,15.9997333333333,11.39981,10.0,10.0,94.9984166666666,23.9996,159.997333333333,113.9981
2021-04-16 11:59:59,INS-W_1027,2021-04-16,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16 17:59:59,INS-W_1027,2021-04-16,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16 23:59:59,INS-W_1027,2021-04-16,night,20.8746520833333,10.12483125,8.0,8.0,54.9990833333333,23.9996,166.997216666667,80.99865
2021-04-17 05:59:59,INS-W_1027,2021-04-17,morning,16.1815484848485,10.2998283333333,11.0,10.0,30.9994833333333,21.9996333333333,177.997033333333,102.998283333333
2021-04-17 11:59:59,INS-W_1027,2021-04-17,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17 17:59:59,INS-W_1027,2021-04-17,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17 23:59:59,INS-W_1027,2021-04-17,night,39.59934,16.9997166666667,5.0,5.0,96.9983833333333,35.9994,197.9967,84.9985833333333
2021-04-18 05:59:59,INS-W_1027,2021-04-18,morning,11.8179848484848,11.9998,11.0,11.0,43.9992666666666,20.99965,129.997833333333,131.9978
2021-04-18 11:59:59,INS-W_1027,2021-04-18,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18 17:59:59,INS-W_1027,2021-04-18,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18 23:59:59,INS-W_1027,2021-04-18,night,11.7775814814815,10.3331611111111,9.0,9.0,35.9994,32.99945,105.998233333333,92.99845
2021-04-19 05:59:59,INS-W_1027,2021-04-19,morning,19.12468125,13.6247729166667,8.0,8.0,63.9989333333333,24.9995833333333,152.99745,108.998183333333
2021-04-19 11:59:59,INS-W_1027,2021-04-19,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19 17:59:59,INS-W_1027,2021-04-19,evening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19 23:59:59,INS-W_1027,2021-04-19,night,42.9992833333333,14.99975,1.0,1.0,42.9992833333333,14.99975,42.9992833333333,14.99975
2021-04-20 05:59:59,INS-W_1027,2021-04-20,morning,13.1664472222222,6.66655555555555,6.0,6.0,23.9996,13.9997666666667,78.9986833333333,39.9993333333333
2021-04-20 11:59:59,INS-W_1027,2021-04-20,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20 17:59:59,INS-W_1027,2021-04-20,evening,4.93325111111112,2.86661888888888,0.6,0.6,5.999900000000001,4.19993,14.799753333333339,8.59985666666666
2021-04-20 23:59:59,INS-W_1027,2021-04-20,night,27.9995333333333,26.3328944444444,2.0,3.0,29.9995,37.9993666666667,55.9990666666666,78.9986833333333
2021-04-21 05:59:59,INS-W_1027,2021-04-21,morning,17.9997,9.62483958333333,9.0,8.0,37.9993666666667,20.99965,161.9973,76.9987166666667
2021-04-21 11:59:59,INS-W_1027,2021-04-21,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21 17:59:59,INS-W_1027,2021-04-21,evening,9.86650222222224,5.73323777777776,1.2,1.2,11.999800000000002,8.39986,29.599506666666677,17.19971333333332
2021-04-21 23:59:59,INS-W_1027,2021-04-21,night,28.2495291666667,8.49985833333333,4.0,4.0,47.9992,13.9997666666667,112.998116666667,33.9994333333333
2021-04-22 05:59:59,INS-W_1027,2021-04-22,morning,8.99985,8.91651666666667,6.0,6.0,19.9996666666667,11.9998,53.9991,53.4991
2021-04-22 11:59:59,INS-W_1027,2021-04-22,afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
