datetime,pid,date,segment,avgsteps,countepisodesedentarybout,sumsteps
2021-04-12 17:59:59,INS-W_1027,2021-04-12,evening,0.0,1.0,0.0
2021-04-12 23:59:59,INS-W_1027,2021-04-12,night,0.216666666666667,3.0,78.0
2021-04-13 05:59:59,INS-W_1027,2021-04-13,morning,0.0916666666666667,2.0,33.0
2021-04-13 11:59:59,INS-W_1027,2021-04-13,afternoon,2.23333333333333,8.0,804.0
2021-04-13 17:59:59,INS-W_1027,2021-04-13,evening,0.6,8.0,216.0
2021-04-13 23:59:59,INS-W_1027,2021-04-13,night,0.147222222222222,3.0,53.0
2021-04-14 05:59:59,INS-W_1027,2021-04-14,morning,0.197222222222222,5.0,71.0
2021-04-14 11:59:59,INS-W_1027,2021-04-14,afternoon,1.25277777777778,13.0,451.0
2021-04-14 17:59:59,INS-W_1027,2021-04-14,evening,3.53333333333333,5.0,1272.0
2021-04-14 23:59:59,INS-W_1027,2021-04-14,night,0.0,1.0,0.0
2021-04-15 05:59:59,INS-W_1027,2021-04-15,morning,0.15,3.0,54.0
2021-04-15 11:59:59,INS-W_1027,2021-04-15,afternoon,1.45,11.0,522.0
2021-04-15 17:59:59,INS-W_1027,2021-04-15,evening,0.597222222222222,4.0,215.0
2021-04-15 23:59:59,INS-W_1027,2021-04-15,night,0.108333333333333,2.0,39.0
2021-04-16 05:59:59,INS-W_1027,2021-04-16,morning,0.163888888888889,4.0,59.0
2021-04-16 11:59:59,INS-W_1027,2021-04-16,afternoon,1.06111111111111,8.0,382.0
2021-04-16 17:59:59,INS-W_1027,2021-04-16,evening,1.19444444444444,13.0,430.0
2021-04-16 23:59:59,INS-W_1027,2021-04-16,night,0.238888888888889,4.0,86.0
2021-04-17 05:59:59,INS-W_1027,2021-04-17,morning,0.11250000000000004,3.0,40.5
2021-04-17 11:59:59,INS-W_1027,2021-04-17,afternoon,3.068055555555555,13.0,1104.5
2021-04-17 17:59:59,INS-W_1027,2021-04-17,evening,0.6152777777777756,7.0,221.5
2021-04-17 23:59:59,INS-W_1027,2021-04-17,night,0.176388888888889,3.0,63.5
2021-04-18 05:59:59,INS-W_1027,2021-04-18,morning,0.0611111111111111,2.0,22.0
2021-04-18 11:59:59,INS-W_1027,2021-04-18,afternoon,5.075,18.0,1827.0
2021-04-18 17:59:59,INS-W_1027,2021-04-18,evening,0.0361111111111111,1.0,13.0
2021-04-18 23:59:59,INS-W_1027,2021-04-18,night,0.113888888888889,2.0,41.0
2021-04-19 05:59:59,INS-W_1027,2021-04-19,morning,0.0972222222222222,2.0,35.0
2021-04-19 11:59:59,INS-W_1027,2021-04-19,afternoon,0.483333333333333,4.0,174.0
2021-04-19 17:59:59,INS-W_1027,2021-04-19,evening,0.0944444444444444,2.0,34.0
2021-04-19 23:59:59,INS-W_1027,2021-04-19,night,0.102777777777778,2.0,37.0
2021-04-20 05:59:59,INS-W_1027,2021-04-20,morning,0.0111111111111111,1.0,4.0
2021-04-20 11:59:59,INS-W_1027,2021-04-20,afternoon,1.6,16.0,576.0
2021-04-20 17:59:59,INS-W_1027,2021-04-20,evening,4.08055555555556,11.0,1469.0
2021-04-20 23:59:59,INS-W_1027,2021-04-20,night,0.113888888888889,3.0,41.0
2021-04-21 05:59:59,INS-W_1027,2021-04-21,morning,0.0,1.0,0.0
2021-04-21 11:59:59,INS-W_1027,2021-04-21,afternoon,0.736111111111111,11.0,265.0
2021-04-21 17:59:59,INS-W_1027,2021-04-21,evening,3.39722222222222,4.0,1223.0
2021-04-21 23:59:59,INS-W_1027,2021-04-21,night,0.569444444444444,4.0,205.0
2021-04-22 05:59:59,INS-W_1027,2021-04-22,morning,0.0527777777777778,2.0,19.0
2021-04-22 11:59:59,INS-W_1027,2021-04-22,afternoon,0.477777777777778,6.0,172.0
2021-04-22 17:59:59,INS-W_1027,2021-04-22,evening,0.802777777777778,5.0,289.0
2021-04-22 23:59:59,INS-W_1027,2021-04-22,night,0.508333333333333,5.0,183.0
2021-04-23 05:59:59,INS-W_1027,2021-04-23,morning,0.269444444444444,3.0,97.0
2021-04-23 11:59:59,INS-W_1027,2021-04-23,afternoon,6.38888888888889,7.0,2300.0
2021-04-23 17:59:59,INS-W_1027,2021-04-23,evening,29.6722222222222,25.0,10682.0
2021-04-23 23:59:59,INS-W_1027,2021-04-23,night,0.0722222222222222,3.0,26.0
2021-04-24 05:59:59,INS-W_1027,2021-04-24,morning,0.0472222222222222,1.0,17.0
2021-04-24 11:59:59,INS-W_1027,2021-04-24,afternoon,3.575,10.0,1287.0
2021-04-24 17:59:59,INS-W_1027,2021-04-24,evening,1.59166666666667,20.0,573.0
2021-04-24 23:59:59,INS-W_1027,2021-04-24,night,0.402777777777778,7.0,145.0
2021-04-25 05:59:59,INS-W_1027,2021-04-25,morning,0.0444444444444444,2.0,16.0
2021-04-25 11:59:59,INS-W_1027,2021-04-25,afternoon,7.59722222222222,19.0,2735.0
2021-04-25 17:59:59,INS-W_1027,2021-04-25,evening,0.891666666666667,10.0,321.0
2021-04-25 23:59:59,INS-W_1027,2021-04-25,night,0.0,1.0,0.0
2021-04-26 05:59:59,INS-W_1027,2021-04-26,morning,0.0,1.0,0.0
2021-04-26 11:59:59,INS-W_1027,2021-04-26,afternoon,0.0,1.0,0.0
2021-04-26 17:59:59,INS-W_1027,2021-04-26,evening,0.075,2.0,27.0
2021-04-26 23:59:59,INS-W_1027,2021-04-26,night,0.144444444444444,4.0,52.0
2021-04-27 05:59:59,INS-W_1027,2021-04-27,morning,0.0555555555555555,1.5,20.0
2021-04-27 11:59:59,INS-W_1027,2021-04-27,afternoon,1.481944444444445,7.5,533.5
2021-04-27 17:59:59,INS-W_1027,2021-04-27,evening,0.0763888888888889,2.0,27.5
2021-04-27 23:59:59,INS-W_1027,2021-04-27,night,0.07777777777777754,2.5,28.0
2021-04-28 05:59:59,INS-W_1027,2021-04-28,morning,0.111111111111111,2.0,40.0
2021-04-28 11:59:59,INS-W_1027,2021-04-28,afternoon,2.96388888888889,14.0,1067.0
2021-04-28 17:59:59,INS-W_1027,2021-04-28,evening,0.0777777777777778,2.0,28.0
2021-04-28 23:59:59,INS-W_1027,2021-04-28,night,0.0111111111111111,1.0,4.0
2021-04-29 05:59:59,INS-W_1027,2021-04-29,morning,0.25,2.0,90.0
2021-04-29 11:59:59,INS-W_1027,2021-04-29,afternoon,0.0,1.0,0.0
2021-04-29 17:59:59,INS-W_1027,2021-04-29,evening,0.580555555555556,4.0,209.0
2021-04-29 23:59:59,INS-W_1027,2021-04-29,night,0.0,1.0,0.0
2021-04-30 05:59:59,INS-W_1027,2021-04-30,morning,0.177777777777778,3.0,64.0
2021-04-30 11:59:59,INS-W_1027,2021-04-30,afternoon,0.0,1.0,0.0
2021-04-30 17:59:59,INS-W_1027,2021-04-30,evening,0.138888888888889,3.0,50.0
2021-04-30 23:59:59,INS-W_1027,2021-04-30,night,1.325,7.0,477.0
2021-05-01 05:59:59,INS-W_1027,2021-05-01,morning,0.0222222222222222,1.0,8.0
2021-05-01 11:59:59,INS-W_1027,2021-05-01,afternoon,2.04722222222222,18.0,737.0
2021-05-01 17:59:59,INS-W_1027,2021-05-01,evening,0.591666666666667,8.0,213.0
2021-05-01 23:59:59,INS-W_1027,2021-05-01,night,6.06666666666667,12.0,2184.0
2021-05-02 05:59:59,INS-W_1027,2021-05-02,morning,0.0,1.0,0.0
2021-05-02 11:59:59,INS-W_1027,2021-05-02,afternoon,15.8222222222222,17.0,5696.0
2021-05-02 17:59:59,INS-W_1027,2021-05-02,evening,1.88055555555556,3.0,677.0
2021-05-02 23:59:59,INS-W_1027,2021-05-02,night,0.102777777777778,2.0,37.0
2021-05-03 05:59:59,INS-W_1027,2021-05-03,morning,0.0,1.0,0.0
2021-05-03 11:59:59,INS-W_1027,2021-05-03,afternoon,0.0,1.0,0.0
2021-05-03 17:59:59,INS-W_1027,2021-05-03,evening,3.04444444444444,4.0,1096.0
2021-05-03 23:59:59,INS-W_1027,2021-05-03,night,0.261111111111111,4.0,94.0
2021-05-04 05:59:59,INS-W_1027,2021-05-04,morning,0.125,2.0,45.0
2021-05-04 11:59:59,INS-W_1027,2021-05-04,afternoon,0.0,1.0,0.0
2021-05-04 17:59:59,INS-W_1027,2021-05-04,evening,0.0722222222222222,2.0,26.0
2021-05-04 23:59:59,INS-W_1027,2021-05-04,night,0.0611111111111111,1.0,22.0
2021-05-05 05:59:59,INS-W_1027,2021-05-05,morning,0.0583333333333333,2.0,21.0
2021-05-05 11:59:59,INS-W_1027,2021-05-05,afternoon,0.0,1.0,0.0
2021-05-05 17:59:59,INS-W_1027,2021-05-05,evening,1.55833333333333,8.0,561.0
2021-05-05 23:59:59,INS-W_1027,2021-05-05,night,0.0555555555555556,1.0,20.0
2021-05-06 05:59:59,INS-W_1027,2021-05-06,morning,0.263888888888889,4.0,95.0
2021-05-06 11:59:59,INS-W_1027,2021-05-06,afternoon,0.0,1.0,0.0
2021-05-06 17:59:59,INS-W_1027,2021-05-06,evening,0.0527777777777778,2.0,19.0
2021-05-06 23:59:59,INS-W_1027,2021-05-06,night,0.138888888888889,3.0,50.0
2021-05-07 05:59:59,INS-W_1027,2021-05-07,morning,0.15972222222222232,3.0,57.5
2021-05-07 11:59:59,INS-W_1027,2021-05-07,afternoon,4.291666666666665,6.500000000000001,1545.0
2021-05-07 17:59:59,INS-W_1027,2021-05-07,evening,0.9333333333333339,7.500000000000001,336.0
2021-05-07 23:59:59,INS-W_1027,2021-05-07,night,1.0083333333333344,5.5,363.0
2021-05-08 05:59:59,INS-W_1027,2021-05-08,morning,0.0555555555555556,2.0,20.0
2021-05-08 11:59:59,INS-W_1027,2021-05-08,afternoon,8.58333333333333,12.0,3090.0
2021-05-08 17:59:59,INS-W_1027,2021-05-08,evening,1.81388888888889,13.0,653.0
2021-05-08 23:59:59,INS-W_1027,2021-05-08,night,1.87777777777778,8.0,676.0
2021-05-09 05:59:59,INS-W_1027,2021-05-09,morning,0.0,1.0,0.0
2021-05-09 11:59:59,INS-W_1027,2021-05-09,afternoon,0.0,1.0,0.0
2021-05-09 17:59:59,INS-W_1027,2021-05-09,evening,0.238888888888889,4.0,86.0
2021-05-09 23:59:59,INS-W_1027,2021-05-09,night,0.0,1.0,0.0
2021-05-10 05:59:59,INS-W_1027,2021-05-10,morning,0.0555555555555556,2.0,20.0
2021-05-10 11:59:59,INS-W_1027,2021-05-10,afternoon,11.9305555555556,12.0,4295.0
2021-05-10 17:59:59,INS-W_1027,2021-05-10,evening,4.31944444444444,7.0,1555.0
2021-05-10 23:59:59,INS-W_1027,2021-05-10,night,0.233333333333333,3.0,84.0
2021-05-11 05:59:59,INS-W_1027,2021-05-11,morning,0.1111111111111113,3.0,40.0
2021-05-11 11:59:59,INS-W_1027,2021-05-11,afternoon,6.134722222222244,8.5,2208.5
2021-05-11 17:59:59,INS-W_1027,2021-05-11,evening,2.1694444444444425,4.0,781.0
2021-05-11 23:59:59,INS-W_1027,2021-05-11,night,0.170833333333333,3.0,61.5
2021-05-12 05:59:59,INS-W_1027,2021-05-12,morning,0.166666666666667,4.0,60.0
2021-05-12 11:59:59,INS-W_1027,2021-05-12,afternoon,0.338888888888889,5.0,122.0
2021-05-12 17:59:59,INS-W_1027,2021-05-12,evening,0.0194444444444444,1.0,7.0
2021-05-12 23:59:59,INS-W_1027,2021-05-12,night,0.108333333333333,3.0,39.0
2021-05-13 05:59:59,INS-W_1027,2021-05-13,morning,0.202777777777778,3.0,73.0
2021-05-13 11:59:59,INS-W_1027,2021-05-13,afternoon,0.930555555555556,13.0,335.0
2021-05-13 17:59:59,INS-W_1027,2021-05-13,evening,0.0,1.0,0.0
2021-05-13 23:59:59,INS-W_1027,2021-05-13,night,0.727777777777778,9.0,262.0
2021-05-14 05:59:59,INS-W_1027,2021-05-14,morning,0.369444444444444,5.0,133.0
2021-05-14 11:59:59,INS-W_1027,2021-05-14,afternoon,6.62777777777778,10.0,2386.0
2021-05-14 17:59:59,INS-W_1027,2021-05-14,evening,5.18055555555556,26.0,1865.0
2021-05-14 23:59:59,INS-W_1027,2021-05-14,night,0.0,1.0,0.0
2021-05-15 05:59:59,INS-W_1027,2021-05-15,morning,3.30277777777778,11.0,1189.0
2021-05-15 11:59:59,INS-W_1027,2021-05-15,afternoon,19.3527777777778,45.0,6967.0
2021-05-15 17:59:59,INS-W_1027,2021-05-15,evening,1.13611111111111,7.0,409.0
2021-05-15 23:59:59,INS-W_1027,2021-05-15,night,0.538888888888889,4.0,194.0
2021-05-16 05:59:59,INS-W_1027,2021-05-16,morning,1.90833333333333,12.0,687.0
2021-05-16 11:59:59,INS-W_1027,2021-05-16,afternoon,5.50277777777778,27.0,1981.0
2021-05-16 17:59:59,INS-W_1027,2021-05-16,evening,2.15833333333333,16.0,777.0
2021-05-16 23:59:59,INS-W_1027,2021-05-16,night,0.0388888888888889,1.0,14.0
2021-05-17 05:59:59,INS-W_1027,2021-05-17,morning,1.10833333333333,12.0,399.0
2021-05-17 11:59:59,INS-W_1027,2021-05-17,afternoon,1.55277777777778,13.0,559.0
2021-05-17 17:59:59,INS-W_1027,2021-05-17,evening,10.0027777777778,24.0,3601.0
2021-05-17 23:59:59,INS-W_1027,2021-05-17,night,0.0666666666666667,2.0,24.0
2021-05-18 05:59:59,INS-W_1027,2021-05-18,morning,1.21388888888889,6.0,437.0
2021-05-18 11:59:59,INS-W_1027,2021-05-18,afternoon,6.73888888888889,25.0,2426.0
2021-05-18 17:59:59,INS-W_1027,2021-05-18,evening,2.06111111111111,21.0,742.0
2021-05-18 23:59:59,INS-W_1027,2021-05-18,night,0.0166666666666667,1.0,6.0
2021-05-19 05:59:59,INS-W_1027,2021-05-19,morning,1.35555555555556,9.0,488.0
2021-05-19 11:59:59,INS-W_1027,2021-05-19,afternoon,7.45277777777778,29.0,2683.0
2021-05-19 17:59:59,INS-W_1027,2021-05-19,evening,3.37777777777778,19.0,1216.0
2021-05-19 23:59:59,INS-W_1027,2021-05-19,night,0.0638888888888889,2.0,23.0
2021-05-20 05:59:59,INS-W_1027,2021-05-20,morning,1.43888888888889,9.0,518.0
2021-05-20 11:59:59,INS-W_1027,2021-05-20,afternoon,4.16666666666667,22.0,1500.0
2021-05-20 17:59:59,INS-W_1027,2021-05-20,evening,2.33055555555556,15.0,839.0
2021-05-20 23:59:59,INS-W_1027,2021-05-20,night,0.1,2.0,36.0
2021-05-21 05:59:59,INS-W_1027,2021-05-21,morning,0.522222222222222,6.0,188.0
2021-05-21 11:59:59,INS-W_1027,2021-05-21,afternoon,4.24444444444444,20.0,1528.0
2021-05-21 17:59:59,INS-W_1027,2021-05-21,evening,2.22222222222222,12.0,800.0
2021-05-21 23:59:59,INS-W_1027,2021-05-21,night,0.0,1.0,0.0
2021-05-22 05:59:59,INS-W_1027,2021-05-22,morning,1.50833333333333,12.0,543.0
2021-05-22 11:59:59,INS-W_1027,2021-05-22,afternoon,2.56111111111111,23.0,922.0
2021-05-22 17:59:59,INS-W_1027,2021-05-22,evening,2.61111111111111,15.0,940.0
2021-05-22 23:59:59,INS-W_1027,2021-05-22,night,0.0,1.0,0.0
2021-05-23 05:59:59,INS-W_1027,2021-05-23,morning,1.11944444444444,10.0,403.0
2021-05-23 11:59:59,INS-W_1027,2021-05-23,afternoon,3.14166666666667,28.0,1131.0
2021-05-23 17:59:59,INS-W_1027,2021-05-23,evening,0.555555555555556,8.0,200.0
2021-05-23 23:59:59,INS-W_1027,2021-05-23,night,0.158333333333333,4.0,57.0
2021-05-24 05:59:59,INS-W_1027,2021-05-24,morning,2.22222222222222,11.0,800.0
2021-05-24 11:59:59,INS-W_1027,2021-05-24,afternoon,3.53888888888889,22.0,1274.0
2021-05-24 17:59:59,INS-W_1027,2021-05-24,evening,1.6,13.0,576.0
2021-05-24 23:59:59,INS-W_1027,2021-05-24,night,0.413888888888889,3.0,149.0
2021-05-25 05:59:59,INS-W_1027,2021-05-25,morning,2.325,14.0,837.0
2021-05-25 11:59:59,INS-W_1027,2021-05-25,afternoon,0.369444444444444,4.0,133.0
2021-05-25 17:59:59,INS-W_1027,2021-05-25,evening,0.0,1.0,0.0
2021-05-25 23:59:59,INS-W_1027,2021-05-25,night,0.580555555555556,3.0,209.0
2021-05-26 05:59:59,INS-W_1027,2021-05-26,morning,1.43888888888889,14.0,518.0
2021-05-26 11:59:59,INS-W_1027,2021-05-26,afternoon,12.4916666666667,37.0,4497.0
2021-05-26 17:59:59,INS-W_1027,2021-05-26,evening,4.27222222222222,22.0,1538.0
2021-05-26 23:59:59,INS-W_1027,2021-05-26,night,0.413888888888889,5.0,149.0
2021-05-27 05:59:59,INS-W_1027,2021-05-27,morning,1.79166666666667,15.0,645.0
2021-05-27 11:59:59,INS-W_1027,2021-05-27,afternoon,0.552777777777778,8.0,199.0
2021-05-27 17:59:59,INS-W_1027,2021-05-27,evening,0.147222222222222,3.0,53.0
2021-05-27 23:59:59,INS-W_1027,2021-05-27,night,0.344444444444444,3.0,124.0
2021-05-28 05:59:59,INS-W_1027,2021-05-28,morning,0.766666666666667,8.0,276.0
2021-05-28 11:59:59,INS-W_1027,2021-05-28,afternoon,2.63055555555556,19.0,947.0
2021-05-28 17:59:59,INS-W_1027,2021-05-28,evening,1.83611111111111,14.0,661.0
2021-05-28 23:59:59,INS-W_1027,2021-05-28,night,0.0,1.0,0.0
2021-05-29 05:59:59,INS-W_1027,2021-05-29,morning,8.38055555555556,30.0,3017.0
2021-05-29 11:59:59,INS-W_1027,2021-05-29,afternoon,10.2388888888889,22.0,3686.0
2021-05-29 17:59:59,INS-W_1027,2021-05-29,evening,0.405555555555556,7.0,146.0
2021-05-29 23:59:59,INS-W_1027,2021-05-29,night,1.29444444444444,14.0,466.0
2021-05-30 05:59:59,INS-W_1027,2021-05-30,morning,0.05,2.0,18.0
2021-05-30 11:59:59,INS-W_1027,2021-05-30,afternoon,0.175,3.0,63.0
2021-05-30 17:59:59,INS-W_1027,2021-05-30,evening,0.0,1.0,0.0
2021-05-30 23:59:59,INS-W_1027,2021-05-30,night,0.636111111111111,7.0,229.0
2021-05-31 05:59:59,INS-W_1027,2021-05-31,morning,0.0388888888888889,2.0,14.0
2021-05-31 11:59:59,INS-W_1027,2021-05-31,afternoon,0.0,1.0,0.0
2021-05-31 17:59:59,INS-W_1027,2021-05-31,evening,0.0,1.0,0.0
2021-05-31 23:59:59,INS-W_1027,2021-05-31,night,0.136111111111111,3.0,49.0
2021-06-01 05:59:59,INS-W_1027,2021-06-01,morning,0.0,1.0,0.0
2021-06-01 11:59:59,INS-W_1027,2021-06-01,afternoon,3.33888888888889,8.0,1202.0
2021-06-01 17:59:59,INS-W_1027,2021-06-01,evening,2.59444444444444,10.0,934.0
2021-06-01 23:59:59,INS-W_1027,2021-06-01,night,0.0,1.0,0.0
2021-06-02 05:59:59,INS-W_1027,2021-06-02,morning,0.144444444444444,3.0,52.0
2021-06-02 11:59:59,INS-W_1027,2021-06-02,afternoon,0.0,1.0,0.0
2021-06-02 17:59:59,INS-W_1027,2021-06-02,evening,0.0,1.0,0.0
2021-06-02 23:59:59,INS-W_1027,2021-06-02,night,0.0583333333333333,2.0,21.0
2021-06-03 05:59:59,INS-W_1027,2021-06-03,morning,0.0638888888888889,2.0,23.0
2021-06-03 11:59:59,INS-W_1027,2021-06-03,afternoon,0.0,1.0,0.0
2021-06-03 17:59:59,INS-W_1027,2021-06-03,evening,31.4083333333333,44.0,11307.0
2021-06-03 23:59:59,INS-W_1027,2021-06-03,night,0.0222222222222222,1.0,8.0
2021-06-04 05:59:59,INS-W_1027,2021-06-04,morning,3.475,21.0,1251.0
2021-06-04 11:59:59,INS-W_1027,2021-06-04,afternoon,13.9861111111111,41.0,5035.0
2021-06-04 17:59:59,INS-W_1027,2021-06-04,evening,7.24166666666667,22.0,2607.0
2021-06-04 23:59:59,INS-W_1027,2021-06-04,night,0.0361111111111111,1.0,13.0
2021-06-05 05:59:59,INS-W_1027,2021-06-05,morning,11.7111111111111,26.0,4216.0
2021-06-05 11:59:59,INS-W_1027,2021-06-05,afternoon,14.0416666666667,56.0,5055.0
2021-06-05 17:59:59,INS-W_1027,2021-06-05,evening,8.875,30.0,3195.0
2021-06-05 23:59:59,INS-W_1027,2021-06-05,night,0.25,3.0,90.0
2021-06-06 05:59:59,INS-W_1027,2021-06-06,morning,7.10833333333333,32.0,2559.0
2021-06-06 11:59:59,INS-W_1027,2021-06-06,afternoon,11.9638888888889,48.0,4307.0
2021-06-06 17:59:59,INS-W_1027,2021-06-06,evening,1.78055555555556,12.0,641.0
2021-06-06 23:59:59,INS-W_1027,2021-06-06,night,0.338888888888889,4.0,122.0
2021-03-29 05:59:59,INS-W_1065,2021-03-29,morning,0.0777777777777778,2.0,28.0
2021-03-29 11:59:59,INS-W_1065,2021-03-29,afternoon,8.66111111111111,21.0,3118.0
2021-03-29 17:59:59,INS-W_1065,2021-03-29,evening,9.33333333333333,13.0,3360.0
2021-03-29 23:59:59,INS-W_1065,2021-03-29,night,0.766666666666667,9.0,276.0
2021-03-30 05:59:59,INS-W_1065,2021-03-30,morning,0.408333333333333,5.0,147.0
2021-03-30 11:59:59,INS-W_1065,2021-03-30,afternoon,6.14722222222222,36.0,2213.0
2021-03-30 17:59:59,INS-W_1065,2021-03-30,evening,2.11111111111111,15.0,760.0
2021-03-30 23:59:59,INS-W_1065,2021-03-30,night,0.727777777777778,11.0,262.0
2021-03-31 05:59:59,INS-W_1065,2021-03-31,morning,0.266666666666667,4.0,96.0
2021-03-31 11:59:59,INS-W_1065,2021-03-31,afternoon,5.50555555555556,32.0,1982.0
2021-03-31 17:59:59,INS-W_1065,2021-03-31,evening,14.6722222222222,24.0,5282.0
2021-03-31 23:59:59,INS-W_1065,2021-03-31,night,0.522222222222222,6.0,188.0
2021-04-01 05:59:59,INS-W_1065,2021-04-01,morning,0.333333333333333,3.0,120.0
2021-04-01 11:59:59,INS-W_1065,2021-04-01,afternoon,4.67222222222222,40.0,1682.0
2021-04-01 17:59:59,INS-W_1065,2021-04-01,evening,9.02222222222222,29.0,3248.0
2021-04-01 23:59:59,INS-W_1065,2021-04-01,night,1.175,10.0,423.0
2021-04-02 05:59:59,INS-W_1065,2021-04-02,morning,0.0416666666666667,2.0,15.0
2021-04-02 11:59:59,INS-W_1065,2021-04-02,afternoon,5.875,25.0,2115.0
2021-04-02 17:59:59,INS-W_1065,2021-04-02,evening,7.0,26.0,2520.0
2021-04-02 23:59:59,INS-W_1065,2021-04-02,night,0.547222222222222,9.0,197.0
2021-04-03 05:59:59,INS-W_1065,2021-04-03,morning,0.0472222222222222,1.0,17.0
2021-04-03 11:59:59,INS-W_1065,2021-04-03,afternoon,1.93055555555556,15.0,695.0
2021-04-03 17:59:59,INS-W_1065,2021-04-03,evening,2.98611111111111,19.0,1075.0
2021-04-03 23:59:59,INS-W_1065,2021-04-03,night,0.525,5.0,189.0
2021-04-04 05:59:59,INS-W_1065,2021-04-04,morning,0.025,1.0,9.0
2021-04-04 11:59:59,INS-W_1065,2021-04-04,afternoon,8.4,19.0,3024.0
2021-04-04 17:59:59,INS-W_1065,2021-04-04,evening,2.54722222222222,25.0,917.0
2021-04-04 23:59:59,INS-W_1065,2021-04-04,night,0.866666666666667,10.0,312.0
2021-04-05 05:59:59,INS-W_1065,2021-04-05,morning,0.0972222222222222,3.0,35.0
2021-04-05 11:59:59,INS-W_1065,2021-04-05,afternoon,3.35833333333333,18.0,1209.0
2021-04-05 17:59:59,INS-W_1065,2021-04-05,evening,20.0583333333333,15.0,7221.0
2021-04-05 23:59:59,INS-W_1065,2021-04-05,night,0.463888888888889,7.0,167.0
2021-04-06 05:59:59,INS-W_1065,2021-04-06,morning,0.372222222222222,5.0,134.0
2021-04-06 11:59:59,INS-W_1065,2021-04-06,afternoon,5.75555555555556,29.0,2072.0
2021-04-06 17:59:59,INS-W_1065,2021-04-06,evening,2.53888888888889,22.0,914.0
2021-04-06 23:59:59,INS-W_1065,2021-04-06,night,0.280555555555556,6.0,101.0
2021-04-07 05:59:59,INS-W_1065,2021-04-07,morning,0.191666666666667,4.0,69.0
2021-04-07 11:59:59,INS-W_1065,2021-04-07,afternoon,2.40555555555556,22.0,866.0
2021-04-07 17:59:59,INS-W_1065,2021-04-07,evening,2.84166666666667,35.0,1023.0
2021-04-07 23:59:59,INS-W_1065,2021-04-07,night,0.413888888888889,8.0,149.0
2021-04-08 05:59:59,INS-W_1065,2021-04-08,morning,0.213888888888889,3.0,77.0
2021-04-08 11:59:59,INS-W_1065,2021-04-08,afternoon,5.69722222222222,31.0,2051.0
2021-04-08 17:59:59,INS-W_1065,2021-04-08,evening,2.84722222222222,16.0,1025.0
2021-04-08 23:59:59,INS-W_1065,2021-04-08,night,0.622222222222222,9.0,224.0
2021-04-09 05:59:59,INS-W_1065,2021-04-09,morning,0.0277777777777778,1.0,10.0
2021-04-09 11:59:59,INS-W_1065,2021-04-09,afternoon,7.29166666666667,21.0,2625.0
2021-04-09 17:59:59,INS-W_1065,2021-04-09,evening,3.77222222222222,35.0,1358.0
2021-04-09 23:59:59,INS-W_1065,2021-04-09,night,0.316666666666667,6.0,114.0
2021-04-10 05:59:59,INS-W_1065,2021-04-10,morning,0.705555555555556,10.0,254.0
2021-04-10 11:59:59,INS-W_1065,2021-04-10,afternoon,24.4305555555556,41.0,8795.0
2021-04-10 17:59:59,INS-W_1065,2021-04-10,evening,29.15,25.0,10494.0
2021-04-10 23:59:59,INS-W_1065,2021-04-10,night,0.336111111111111,6.0,121.0
2021-04-11 05:59:59,INS-W_1065,2021-04-11,morning,0.916666666666667,9.0,330.0
2021-04-11 11:59:59,INS-W_1065,2021-04-11,afternoon,19.0138888888889,16.0,6845.0
2021-04-11 17:59:59,INS-W_1065,2021-04-11,evening,7.59166666666667,30.0,2733.0
2021-04-11 23:59:59,INS-W_1065,2021-04-11,night,0.477777777777778,5.0,172.0
2021-04-12 05:59:59,INS-W_1065,2021-04-12,morning,0.0861111111111111,2.0,31.0
2021-04-12 11:59:59,INS-W_1065,2021-04-12,afternoon,2.86944444444444,27.0,1033.0
2021-04-12 17:59:59,INS-W_1065,2021-04-12,evening,5.26666666666667,15.0,1896.0
2021-04-12 23:59:59,INS-W_1065,2021-04-12,night,0.447222222222222,6.0,161.0
2021-04-13 05:59:59,INS-W_1065,2021-04-13,morning,2.73611111111111,19.0,985.0
2021-04-13 11:59:59,INS-W_1065,2021-04-13,afternoon,0.625,8.0,225.0
2021-04-13 17:59:59,INS-W_1065,2021-04-13,evening,1.675,21.0,603.0
2021-04-13 23:59:59,INS-W_1065,2021-04-13,night,0.255555555555556,5.0,92.0
2021-04-14 05:59:59,INS-W_1065,2021-04-14,morning,0.680555555555556,4.0,245.0
2021-04-14 11:59:59,INS-W_1065,2021-04-14,afternoon,3.48333333333333,29.0,1254.0
2021-04-14 17:59:59,INS-W_1065,2021-04-14,evening,2.17222222222222,21.0,782.0
2021-04-14 23:59:59,INS-W_1065,2021-04-14,night,0.863888888888889,12.0,311.0
2021-04-15 05:59:59,INS-W_1065,2021-04-15,morning,0.958333333333333,13.0,345.0
2021-04-15 11:59:59,INS-W_1065,2021-04-15,afternoon,1.50555555555556,15.0,542.0
2021-04-15 17:59:59,INS-W_1065,2021-04-15,evening,4.125,28.0,1485.0
2021-04-15 23:59:59,INS-W_1065,2021-04-15,night,0.822222222222222,11.0,296.0
2021-04-16 05:59:59,INS-W_1065,2021-04-16,morning,3.83333333333333,20.0,1380.0
2021-04-16 11:59:59,INS-W_1065,2021-04-16,afternoon,3.11111111111111,19.0,1120.0
2021-04-16 17:59:59,INS-W_1065,2021-04-16,evening,1.575,13.0,567.0
2021-04-16 23:59:59,INS-W_1065,2021-04-16,night,0.608333333333333,7.0,219.0
