datetime,pid,date,segment,avgdurationunlock,avgdurationunlock_locmap_exercise,avgdurationunlock_locmap_greens,avgdurationunlock_locmap_home,avgdurationunlock_locmap_living,avgdurationunlock_locmap_study,countepisodeunlock,countepisodeunlock_locmap_exercise,countepisodeunlock_locmap_greens,countepisodeunlock_locmap_home,countepisodeunlock_locmap_living,countepisodeunlock_locmap_study,maxdurationunlock,maxdurationunlock_locmap_exercise,maxdurationunlock_locmap_greens,maxdurationunlock_locmap_home,maxdurationunlock_locmap_living,maxdurationunlock_locmap_study,sumdurationunlock,sumdurationunlock_locmap_exercise,sumdurationunlock_locmap_greens,sumdurationunlock_locmap_home,sumdurationunlock_locmap_living,sumdurationunlock_locmap_study
2021-05-11 17:59:59,INS-W_1005,2021-05-11,evening,5.79409649122807,,0.8034181818181818,6.744959375,1.4020583333333336,,19.0,,3.0454545454545454,16.0,3.0,,59.81165,,1.817679545454543,59.81165,2.623216666666665,,110.087833333333,,3.0424749999999996,107.91935,3.2941916666666646,
2021-05-11 23:59:59,INS-W_1005,2021-05-11,night,145.73917000000026,,,316.036713541667,,,1.8,,,1.125,,,288.13679000000025,,,316.9798958333336,,,289.73676333333384,,,318.8286625000003,,
2021-05-12 05:59:59,INS-W_1005,2021-05-12,morning,8.07984102564102,1.25268333333333,3.99993333333333,8.66982916666666,3.02499814814815,0.0100333333333333,13.0,1.0,1.0,12.0,1.0,1.0,70.1380166666666,1.25268333333333,3.99993333333333,70.1380166666666,3.02499814814815,0.0100333333333333,105.037933333333,1.25268333333333,3.99993333333333,104.03795,3.02499814814815,0.0100333333333333
2021-05-12 11:59:59,INS-W_1005,2021-05-12,afternoon,5.7318375,1.4356135416666702,3.5926981981981987,6.47720833333333,0.999983333333333,1.879325,16.0,2.375,1.135135135135135,14.0,1.0,2.0,45.2675666666666,2.1981729166666697,4.3054887387387435,45.2675666666666,0.999983333333333,2.99995,91.7094,3.9992895833333364,4.366369369369365,90.6809166666666,0.999983333333333,3.75865
2021-05-12 17:59:59,INS-W_1005,2021-05-12,evening,8.55827142857143,,0.7618136363636363,9.07367307692308,1.85805,,14.0,,2.909090909090909,13.0,1.0,,56.6323666666666,,1.7084575757575735,56.6323666666666,1.85805,,119.8158,,2.8516,117.95775,1.85805,
2021-05-12 23:59:59,INS-W_1005,2021-05-12,night,111.48134833333353,,,274.0794104166669,,,1.6,,,1.25,,,218.27956333333353,,,275.96577500000024,,,219.4795433333337,,,279.6633083333336,,
2021-05-13 05:59:59,INS-W_1005,2021-05-13,morning,4.97339027777778,1.25268333333333,3.99993333333333,5.762615,3.21094351851852,0.0100333333333333,12.0,1.0,1.0,10.0,1.0,1.0,26.3755166666667,1.25268333333333,3.99993333333333,26.3755166666667,3.21094351851852,0.0100333333333333,59.6806833333333,1.25268333333333,3.99993333333333,57.62615,3.21094351851852,0.0100333333333333
2021-05-13 11:59:59,INS-W_1005,2021-05-13,afternoon,3.8286196969697,1.3952916666666701,3.526058558558559,3.8286196969697,0.999983333333333,1.879325,22.0,2.3333333333333335,1.1081081081081081,22.0,1.0,2.0,18.19505,2.1263333333333367,4.096290990990995,18.19505,0.999983333333333,2.99995,84.2296333333333,3.793305555555559,4.144995495495492,84.2296333333333,0.999983333333333,3.75865
2021-05-13 17:59:59,INS-W_1005,2021-05-13,evening,4.19649821428571,,0.7202090909090909,12.640085536858985,1.6875208333333334,,28.0,,2.7727272727272725,11.75,1.0,,25.3887,,1.599235606060604,61.73738749999995,1.6875208333333334,,117.50195,,2.6607250000000002,135.14695833333326,1.6875208333333334,
2021-05-13 23:59:59,INS-W_1005,2021-05-13,night,77.2235266666668,,,232.1221072916669,,,1.4,,,1.375,,,148.4223366666668,,,234.95165416666686,,,149.22232333333358,,,240.49795416666686,,
2021-05-14 05:59:59,INS-W_1005,2021-05-14,morning,11.4496235294118,1.25268333333333,3.99993333333333,6.322872500000001,3.3968888888888897,0.0100333333333333,17.0,1.0,1.0,10.0,1.0,1.0,44.8329166666666,1.25268333333333,3.99993333333333,30.803175000000028,3.3968888888888897,0.0100333333333333,194.6436,1.25268333333333,3.99993333333333,63.228725000000004,3.3968888888888897,0.0100333333333333
2021-05-14 11:59:59,INS-W_1005,2021-05-14,afternoon,1.98968397435897,1.3549697916666703,3.459418918918919,10.9744010942761,0.999983333333333,1.879325,26.0,2.291666666666667,1.0810810810810811,16.666666666666668,1.0,2.0,18.841,2.0544937500000033,3.887093243243246,51.645761111111,0.999983333333333,2.99995,51.7317833333333,3.58732152777778,3.923621621621619,106.68501666666653,0.999983333333333,3.75865
2021-05-14 17:59:59,INS-W_1005,2021-05-14,evening,3.92773636363636,,0.6786045454545455,16.20649799679489,1.5169916666666667,,22.0,,2.6363636363636367,10.5,1.0,,50.1106333333333,,1.4900136363636345,66.8424083333333,1.5169916666666667,,86.4102,,2.46985,152.3361666666665,1.5169916666666667,
2021-05-14 23:59:59,INS-W_1005,2021-05-14,night,42.96570500000007,,,190.16480416666687,,,1.2000000000000002,,,1.5,,,78.56511000000006,,,193.9375333333335,,,78.96510333333345,,,201.33260000000016,,
2021-05-15 05:59:59,INS-W_1005,2021-05-15,morning,6.57688333333333,1.25268333333333,3.99993333333333,6.88313,3.5828342592592595,0.0100333333333333,16.0,1.0,1.0,10.0,1.0,1.0,27.8278166666667,1.25268333333333,3.99993333333333,35.23083333333335,3.5828342592592595,0.0100333333333333,105.230133333333,1.25268333333333,3.99993333333333,68.8313,3.5828342592592595,0.0100333333333333
2021-05-15 11:59:59,INS-W_1005,2021-05-15,afternoon,0.88509649122807,1.3146479166666702,3.3927792792792792,18.1201824915825,0.999983333333333,1.879325,19.0,2.25,1.054054054054054,11.333333333333334,1.0,2.0,5.64033333333333,1.98265416666667,3.6778954954954983,85.09647222222199,0.999983333333333,2.99995,16.8168333333333,3.3813375000000008,3.7022477477477462,129.14039999999977,0.999983333333333,3.75865
2021-05-15 17:59:59,INS-W_1005,2021-05-15,evening,4.07188055555555,,0.637,19.772910456730795,1.3464625000000001,,24.0,,2.5,9.25,1.0,,29.4024666666667,,1.3807916666666649,71.94742916666664,1.3464625000000001,,97.7251333333333,,2.278975,169.52537499999974,1.3464625000000001,
2021-05-15 23:59:59,INS-W_1005,2021-05-15,night,8.70788333333333,,,148.20750104166683,,,1.0,,,1.625,,,8.70788333333333,,,152.92341250000013,,,8.70788333333333,,,162.16724583333345,,
2021-05-16 05:59:59,INS-W_1005,2021-05-16,morning,1.80797777777778,1.25268333333333,3.99993333333333,7.4433875,3.7687796296296296,0.0100333333333333,3.0,1.0,1.0,10.0,1.0,1.0,3.37776666666667,1.25268333333333,3.99993333333333,39.65849166666668,3.7687796296296296,0.0100333333333333,5.42393333333333,1.25268333333333,3.99993333333333,74.433875,3.7687796296296296,0.0100333333333333
2021-05-16 11:59:59,INS-W_1005,2021-05-16,afternoon,7.70609935897436,1.2743260416666702,3.32613963963964,25.2659638888889,0.999983333333333,1.879325,26.0,2.2083333333333335,1.027027027027027,6.0,1.0,2.0,118.547183333333,1.9108145833333365,3.4686977477477496,118.547183333333,0.999983333333333,2.99995,200.358583333333,3.1753534722222234,3.4808738738738736,151.595783333333,0.999983333333333,3.75865
2021-05-16 17:59:59,INS-W_1005,2021-05-16,evening,23.3393229166667,,0.5953954545454545,23.3393229166667,1.1759333333333335,,8.0,,2.3636363636363638,8.0,1.0,,77.05245,,1.2715696969696955,77.05245,1.1759333333333335,,186.714583333333,,2.0881,186.714583333333,1.1759333333333335,
2021-05-16 23:59:59,INS-W_1005,2021-05-16,night,9.694518055555553,,,106.25019791666679,,,2.0,,,1.75,,,15.765605555555553,,,111.90929166666675,,,21.36230555555555,,,123.00189166666672,,
2021-05-17 05:59:59,INS-W_1005,2021-05-17,morning,7.45785606060606,1.25268333333333,3.99993333333333,8.003645,3.954725,0.0100333333333333,11.0,1.0,1.0,10.0,1.0,1.0,44.08615,1.25268333333333,3.99993333333333,44.08615,3.954725,0.0100333333333333,82.0364166666666,1.25268333333333,3.99993333333333,80.03645,3.954725,0.0100333333333333
2021-05-17 11:59:59,INS-W_1005,2021-05-17,afternoon,3.15608580246914,1.2340041666666703,3.2595,3.47603257575757,0.999983333333333,1.879325,27.0,2.166666666666667,1.0,22.0,1.0,2.0,30.7991166666667,1.8389750000000031,3.2595,30.7991166666667,0.999983333333333,2.99995,85.2143166666667,2.9693694444444443,3.2595,76.4727166666666,0.999983333333333,3.75865
2021-05-17 17:59:59,INS-W_1005,2021-05-17,evening,3.19348666666667,,0.5537909090909091,3.19348666666667,1.005404166666667,,15.0,,2.2272727272727275,15.0,1.0,,21.4974,,1.1623477272727258,21.4974,1.005404166666667,,47.9023,,1.8972250000000002,47.9023,1.005404166666667,
2021-05-17 23:59:59,INS-W_1005,2021-05-17,night,10.681152777777775,,,64.29289479166675,,,3.0,,,1.875,,,22.823327777777774,,,70.8951708333334,,,34.016727777777774,,,83.83653750000002,,
2021-05-18 05:59:59,INS-W_1005,2021-05-18,morning,13.2307,1.25268333333333,3.99993333333333,16.2883791666667,4.14067037037037,0.0100333333333333,10.0,1.0,1.0,8.0,1.0,1.0,95.9214166666666,1.25268333333333,3.99993333333333,95.9214166666666,4.14067037037037,0.0100333333333333,132.307,1.25268333333333,3.99993333333333,130.307033333333,4.14067037037037,0.0100333333333333
2021-05-18 11:59:59,INS-W_1005,2021-05-18,afternoon,3.93730666666667,1.1936822916666703,2.7548250000000003,3.93730666666667,0.999983333333333,1.879325,15.0,2.125,1.0,15.0,1.0,2.0,19.7264833333333,1.7671354166666697,2.7548250000000003,19.7264833333333,0.999983333333333,2.99995,59.0596,2.763385416666665,2.7548250000000003,59.0596,0.999983333333333,3.75865
2021-05-18 17:59:59,INS-W_1005,2021-05-18,evening,12.9208787878788,,0.5121863636363636,12.9208787878788,0.8348750000000003,,11.0,,2.090909090909091,11.0,1.0,,135.0706,,1.0531257575757562,135.0706,0.8348750000000003,,142.129666666667,,1.70635,142.129666666667,0.8348750000000003,
2021-05-18 23:59:59,INS-W_1005,2021-05-18,night,11.6677875,,,22.3355916666667,,,4.0,,,2.0,,,29.88105,,,29.88105,,,46.67115,,,44.6711833333333,,
2021-05-19 05:59:59,INS-W_1005,2021-05-19,morning,17.7056770833333,1.25268333333333,3.99993333333333,17.7056770833333,4.32661574074074,0.0100333333333333,8.0,1.0,1.0,8.0,1.0,1.0,58.6744833333333,1.25268333333333,3.99993333333333,58.6744833333333,4.32661574074074,0.0100333333333333,141.645416666667,1.25268333333333,3.99993333333333,141.645416666667,4.32661574074074,0.0100333333333333
2021-05-19 11:59:59,INS-W_1005,2021-05-19,afternoon,8.65052307692307,1.1533604166666702,2.25015,10.8519583333333,0.8081259259259257,1.879325,13.0,2.0833333333333335,1.0,10.0,1.6666666666666665,2.0,47.9129833333333,1.6952958333333363,2.25015,47.9129833333333,0.8979166666666664,2.99995,112.4568,2.557401388888888,2.25015,108.519583333333,1.0910666666666653,3.75865
2021-05-19 17:59:59,INS-W_1005,2021-05-19,evening,4.53030490196078,,0.4705818181818182,4.68845104166667,0.6643458333333336,,17.0,,1.9545454545454546,16.0,1.0,,28.4379333333333,,0.9439037878787868,28.4379333333333,0.6643458333333336,,77.0151833333333,,1.5154750000000003,75.0152166666667,0.6643458333333336,
2021-05-19 23:59:59,INS-W_1005,2021-05-19,night,11.2703619047619,,,12.6487638888889,,,7.0,,,6.0,,,68.3824166666666,,,68.3824166666666,,,78.8925333333333,,,75.8925833333333,,
2021-05-20 05:59:59,INS-W_1005,2021-05-20,morning,7.51606851851852,1.25268333333333,3.99993333333333,6.38485625,4.5125611111111095,0.0100333333333333,9.0,1.0,1.0,8.0,1.0,1.0,31.2142833333333,1.25268333333333,3.99993333333333,31.2142833333333,4.5125611111111095,0.0100333333333333,67.6446166666666,1.25268333333333,3.99993333333333,51.07885,4.5125611111111095,0.0100333333333333
2021-05-20 11:59:59,INS-W_1005,2021-05-20,afternoon,2.89185133333333,1.1130385416666704,1.745475,3.07974057971014,0.6162685185185184,1.879325,25.0,2.041666666666667,1.0,23.0,2.333333333333333,2.0,17.1402333333333,1.6234562500000034,1.745475,17.1402333333333,0.7958499999999996,2.99995,72.2962833333333,2.3514173611111087,1.745475,70.8340333333333,1.1821499999999978,3.75865
2021-05-20 17:59:59,INS-W_1005,2021-05-20,evening,6.220432,,0.4289772727272728,8.1042287037037,0.493816666666667,,25.0,,1.8181818181818183,18.0,1.0,,70.2416333333333,,0.8346818181818172,70.2416333333333,0.493816666666667,,155.5108,,1.3246000000000002,145.876116666667,0.493816666666667,
2021-05-20 23:59:59,INS-W_1005,2021-05-20,night,14.2771458333333,,,14.2771458333333,,,8.0,,,8.0,,,53.0286,,,53.0286,,,114.217166666667,,,114.217166666667,,
2021-05-21 05:59:59,INS-W_1005,2021-05-21,morning,37.50149,1.25268333333333,3.99993333333333,20.4032416666667,4.69850648148148,0.0100333333333333,5.0,1.0,1.0,4.0,1.0,1.0,105.894483333333,1.25268333333333,3.99993333333333,46.4314833333333,4.69850648148148,0.0100333333333333,187.50745,1.25268333333333,3.99993333333333,81.6129666666667,4.69850648148148,0.0100333333333333
2021-05-21 11:59:59,INS-W_1005,2021-05-21,afternoon,3.52632261904762,1.07271666666667,1.2408000000000001,5.1410787037037,0.424411111111111,1.879325,28.0,2.0,1.0,18.0,3.0,2.0,26.9089333333333,1.55161666666667,1.2408000000000001,26.9089333333333,0.693783333333333,2.99995,98.7370333333333,2.14543333333333,1.2408000000000001,92.5394166666666,1.27323333333333,3.75865
2021-05-21 17:59:59,INS-W_1005,2021-05-21,evening,32.8927888888889,,0.3873727272727273,39.2598566666667,1.05745,,6.0,,1.6818181818181817,5.0,1.0,,88.7880333333333,,0.7254598484848478,88.7880333333333,1.05745,,197.356733333333,,1.133725,196.299283333333,1.05745,
2021-05-21 23:59:59,INS-W_1005,2021-05-21,night,179.996991666667,,,156.771716666667,,,2.0,,,1.0,,,203.222266666668,,,156.771716666667,,,359.993983333335,,,156.771716666667,,
2021-05-22 05:59:59,INS-W_1005,2021-05-22,morning,72.5795416666667,1.25268333333333,3.99993333333333,143.159116666667,4.88445185185185,0.0100333333333333,2.0,1.0,1.0,1.0,1.0,1.0,143.159116666667,1.25268333333333,3.99993333333333,143.159116666667,4.88445185185185,0.0100333333333333,145.159083333333,1.25268333333333,3.99993333333333,143.159116666667,4.88445185185185,0.0100333333333333
2021-05-22 11:59:59,INS-W_1005,2021-05-22,afternoon,17.4282322916667,1.1363583333333362,0.7361249999999999,18.3901177777778,1.7121805555555558,1.879325,16.0,1.875,1.0,15.0,2.0,2.0,147.195083333334,1.5553958333333362,0.7361249999999999,147.195083333334,1.8468666666666664,2.99995,278.851716666667,2.0749854166666637,0.7361249999999999,275.851766666667,2.136591666666665,3.75865
2021-05-22 17:59:59,INS-W_1005,2021-05-22,evening,14.2112238095238,,0.3457681818181819,17.3573272727273,3.15285,,14.0,,1.5454545454545454,11.0,1.0,,61.3537166666666,,0.6162378787878782,61.3537166666666,3.15285,,198.957133333333,,0.9428500000000004,190.9306,3.15285,
2021-05-22 23:59:59,INS-W_1005,2021-05-22,night,122.41270833333348,,,128.629541666667,,,2.0,,,1.0,,,151.8548166666675,,,128.629541666667,,,244.82541666666748,,,128.629541666667,,
2021-05-23 05:59:59,INS-W_1005,2021-05-23,morning,8.2447375,1.25268333333333,3.99993333333333,8.81244393939394,5.070397222222219,0.0100333333333333,12.0,1.0,1.0,11.0,1.0,1.0,42.5422,1.25268333333333,3.99993333333333,42.5422,5.070397222222219,0.0100333333333333,98.93685,1.25268333333333,3.99993333333333,96.9368833333333,5.070397222222219,0.0100333333333333
2021-05-23 11:59:59,INS-W_1005,2021-05-23,afternoon,3.83914090909091,1.2000000000000026,0.23145,4.72164111111111,2.99995,1.879325,22.0,1.75,1.0,15.0,1.0,2.0,42.1235833333333,1.5591750000000024,0.23145,42.1235833333333,2.99995,2.99995,84.4611,2.0045374999999974,0.23145,70.8246166666667,2.99995,3.75865
2021-05-23 17:59:59,INS-W_1005,2021-05-23,evening,10.2884069444444,,0.3041636363636364,15.2222270833333,3.961172222222223,,12.0,,1.4090909090909092,8.0,1.0,,77.1173,,0.5070159090909088,77.1173,3.961172222222223,,123.460883333333,,0.7519750000000003,121.777816666667,3.961172222222223,
2021-05-23 23:59:59,INS-W_1005,2021-05-23,night,64.828425,,,100.487366666667,,,2.0,,,1.0,,,100.487366666667,,,100.487366666667,,,129.65685,,,100.487366666667,,
2021-05-24 05:59:59,INS-W_1005,2021-05-24,morning,11.1420861111111,1.25268333333333,3.99993333333333,11.1420861111111,5.256342592592589,0.0100333333333333,12.0,1.0,1.0,12.0,1.0,1.0,92.945,1.25268333333333,3.99993333333333,92.945,5.256342592592589,0.0100333333333333,133.705033333333,1.25268333333333,3.99993333333333,133.705033333333,5.256342592592589,0.0100333333333333
2021-05-24 11:59:59,INS-W_1005,2021-05-24,afternoon,10.6061277777778,1.2636416666666688,0.25731,11.3341369047619,2.74801111111111,1.879325,15.0,1.625,1.0,14.0,1.3333333333333333,2.0,116.191916666667,1.5629541666666686,0.25731,116.191916666667,3.4190833333333335,2.99995,159.091916666667,1.9340895833333311,0.25731,158.677916666667,3.496055555555557,3.75865
2021-05-24 17:59:59,INS-W_1005,2021-05-24,evening,4.15488859649123,,0.262559090909091,4.15488859649123,4.7694944444444465,,19.0,,1.272727272727273,19.0,1.0,,22.9131666666667,,0.39779393939393914,22.9131666666667,4.7694944444444465,,78.9428833333333,,0.5611000000000002,78.9428833333333,4.7694944444444465,
2021-05-24 23:59:59,INS-W_1005,2021-05-24,night,47.37812083333333,,,71.15074861111134,,,2.6666666666666665,,,2.0,,,76.4821388888891,,,76.4821388888891,,,103.07458333333332,,,83.62826111111133,,
2021-05-25 05:59:59,INS-W_1005,2021-05-25,morning,3.09378285714286,1.25268333333333,3.99993333333333,3.70076166666667,5.4422879629629595,0.0100333333333333,35.0,1.0,1.0,20.0,1.0,1.0,30.5523666666667,1.25268333333333,3.99993333333333,30.5523666666667,5.4422879629629595,0.0100333333333333,108.2824,1.25268333333333,3.99993333333333,74.0152333333333,5.4422879629629595,0.0100333333333333
2021-05-25 11:59:59,INS-W_1005,2021-05-25,afternoon,0.849952222222222,1.3272833333333351,0.28317,0.743963580246914,2.49607222222222,1.879325,30.0,1.5,1.0,27.0,1.6666666666666665,2.0,3.99993333333333,1.5667333333333349,0.28317,3.69193333333333,3.8382166666666664,2.99995,25.4985666666667,1.8636416666666649,0.28317,20.0870166666667,3.992161111111113,3.75865
2021-05-25 17:59:59,INS-W_1005,2021-05-25,evening,7.09542051282051,,0.22095454545454551,7.82557575757576,5.57781666666667,,13.0,,1.1363636363636362,11.0,1.0,,34.9237333333333,,0.2885719696969695,34.9237333333333,5.57781666666667,,92.2404666666667,,0.37022500000000047,86.0813333333333,5.57781666666667,
2021-05-25 23:59:59,INS-W_1005,2021-05-25,night,29.927816666666665,,,41.81413055555567,,,3.333333333333333,,,3.0,,,52.4769111111112,,,52.4769111111112,,,76.49231666666665,,,66.76915555555567,,
2021-05-26 05:59:59,INS-W_1005,2021-05-26,morning,6.87208333333333,1.25268333333333,3.99993333333333,7.18147246376811,5.62823333333333,0.0100333333333333,25.0,1.0,1.0,23.0,1.0,1.0,54.7757833333333,1.25268333333333,3.99993333333333,54.7757833333333,5.62823333333333,0.0100333333333333,171.802083333333,1.25268333333333,3.99993333333333,165.173866666667,5.62823333333333,0.0100333333333333
2021-05-26 11:59:59,INS-W_1005,2021-05-26,afternoon,3.62972368421053,1.3909250000000013,0.30903,4.15415222222222,2.24413333333333,1.879325,19.0,1.375,1.0,15.0,2.0,2.0,33.8945833333333,1.5705125000000013,0.30903,33.8945833333333,4.25735,2.99995,68.96475,1.7931937499999988,0.30903,62.3122833333333,4.48826666666667,3.75865
2021-05-26 17:59:59,INS-W_1005,2021-05-26,evening,4.49585784313725,,0.17935,5.18373452380952,4.586350000000003,,17.0,,1.0,14.0,1.2,,28.1256,,0.17935,28.1256,4.611056666666669,,76.4295833333333,,0.17935,72.5722833333333,4.71044666666667,
2021-05-26 23:59:59,INS-W_1005,2021-05-26,night,12.4775125,,,12.4775125,,,4.0,,,4.0,,,28.4716833333333,,,28.4716833333333,,,49.91005,,,49.91005,,
2021-05-27 05:59:59,INS-W_1005,2021-05-27,morning,4.67889351851852,1.25268333333333,3.99993333333333,5.4793869047619,0.906733333333333,0.0100333333333333,18.0,1.0,1.0,14.0,1.0,1.0,21.147,1.25268333333333,3.99993333333333,21.147,0.906733333333333,0.0100333333333333,84.2200833333333,1.25268333333333,3.99993333333333,76.7114166666667,0.906733333333333,0.0100333333333333
2021-05-27 11:59:59,INS-W_1005,2021-05-27,afternoon,9.90010897435897,1.4545666666666675,0.33489,10.5584541666667,2.4330874999999974,1.879325,13.0,1.25,1.0,12.0,2.0,2.0,55.751,1.5742916666666675,0.33489,55.751,4.442991666666668,2.99995,128.701416666667,1.7227458333333325,0.33489,126.70145,4.866175000000002,3.75865
2021-05-27 17:59:59,INS-W_1005,2021-05-27,evening,4.20289666666666,,0.17935,4.54754130434782,3.5948833333333354,,25.0,,1.0,23.0,1.4,,50.9325166666666,,0.17935,50.9325166666666,3.6442966666666687,,105.072416666667,,0.17935,104.59345,3.84307666666667,
2021-05-27 23:59:59,INS-W_1005,2021-05-27,night,16.51012291666665,,,26.738414583333352,,,3.0,,,2.5,,,34.7355,,,34.7355,,,45.49775833333335,,,45.45468333333335,,
2021-05-28 05:59:59,INS-W_1005,2021-05-28,morning,4.18161666666667,1.25268333333333,3.99993333333333,4.42700392156863,1.2711444444444453,0.0100333333333333,18.0,1.0,1.0,17.0,1.3333333333333333,1.0,46.1543,1.25268333333333,3.99993333333333,46.1543,1.2711444444444453,0.0100333333333333,75.2691,1.25268333333333,3.99993333333333,75.2590666666667,1.9377999999999986,0.0100333333333333
2021-05-28 11:59:59,INS-W_1005,2021-05-28,afternoon,4.39291893939394,1.5182083333333338,0.36075,5.13533235294117,2.6220416666666653,1.879325,22.0,1.125,1.0,17.0,2.0,2.0,49.0449666666666,1.5780708333333338,0.36075,49.0449666666666,4.628633333333335,2.99995,96.6442166666666,1.6522979166666663,0.36075,87.30065,5.244083333333335,3.75865
2021-05-28 17:59:59,INS-W_1005,2021-05-28,evening,21.7980523809524,,0.17935,27.71732,2.6034166666666683,,7.0,,1.0,5.0,1.6,,100.175333333333,,0.17935,100.175333333333,2.677536666666668,,152.586366666667,,0.17935,138.5866,2.9757066666666696,
2021-05-28 23:59:59,INS-W_1005,2021-05-28,night,20.5427333333333,,,40.9993166666667,,,2.0,,,1.0,,,40.9993166666667,,,40.9993166666667,,,41.0854666666667,,,40.9993166666667,,
2021-05-29 05:59:59,INS-W_1005,2021-05-29,morning,8.86453188405797,1.25268333333333,3.99993333333333,10.377197368421,1.6355555555555576,0.0100333333333333,23.0,1.0,1.0,19.0,1.6666666666666665,1.0,90.8142166666666,1.25268333333333,3.99993333333333,90.8142166666666,1.6355555555555576,0.0100333333333333,203.884233333333,1.25268333333333,3.99993333333333,197.16675,2.9688666666666643,0.0100333333333333
2021-05-29 11:59:59,INS-W_1005,2021-05-29,afternoon,7.18200873015873,1.58185,0.3308333333333333,8.469648468137235,2.8109958333333327,1.879325,21.0,1.0,1.0,16.5,2.0,2.0,42.4654833333333,1.58185,0.3308333333333333,52.0820583333333,4.814275000000002,2.99995,150.822183333333,1.58185,0.3308333333333333,138.0820416666665,5.621991666666668,3.75865
2021-05-29 17:59:59,INS-W_1005,2021-05-29,evening,4.15571025641026,,0.17935,25.16275393939395,1.611950000000001,,26.0,,1.0,8.0,1.7999999999999998,,43.2175833333333,,0.17935,97.8149416666665,1.7107766666666677,,108.048466666667,,0.17935,193.63833333333352,2.10833666666667,
2021-05-29 23:59:59,INS-W_1005,2021-05-29,night,15.9726,,,32.84744333333336,,,1.5,,,1.0,,,26.2008916666667,,,32.84744333333336,,,26.243966666666697,,,32.84744333333336,,
2021-05-30 05:59:59,INS-W_1005,2021-05-30,morning,17.5325305555555,1.25268333333333,3.99993333333333,13.6617791666667,1.99996666666667,0.0100333333333333,6.0,1.0,1.0,4.0,2.0,1.0,48.5481,1.25268333333333,3.99993333333333,40.6872166666667,1.99996666666667,0.0100333333333333,105.195183333333,1.25268333333333,3.99993333333333,54.6471166666666,3.99993333333333,0.0100333333333333
2021-05-30 11:59:59,INS-W_1005,2021-05-30,afternoon,10.7822719298246,1.58185,0.3009166666666666,11.8039645833333,2.99995,1.879325,19.0,1.0,1.0,16.0,2.0,2.0,55.11915,1.58185,0.3009166666666666,55.11915,4.99991666666667,2.99995,204.863166666667,1.58185,0.3009166666666666,188.863433333333,5.9999,3.75865
2021-05-30 17:59:59,INS-W_1005,2021-05-30,evening,19.5718461538461,,0.17935,22.6081878787879,0.620483333333333,,13.0,,1.0,11.0,2.0,,95.45455,,0.17935,95.45455,0.744016666666667,,254.434,,0.17935,248.690066666667,1.24096666666667,
2021-05-30 23:59:59,INS-W_1005,2021-05-30,night,11.4024666666667,,,24.69557000000002,,,1.0,,,1.0,,,11.4024666666667,,,24.69557000000002,,,11.4024666666667,,,24.69557000000002,,
2021-05-31 05:59:59,INS-W_1005,2021-05-31,morning,18.1789833333333,1.25268333333333,3.99993333333333,3.77380833333333,1.851288000000002,0.0100333333333333,6.0,1.0,1.0,2.0,2.6,1.0,67.14435,1.25268333333333,3.99993333333333,6.99988333333333,2.282100000000002,0.0100333333333333,109.0739,1.25268333333333,3.99993333333333,7.54761666666667,4.456519999999998,0.0100333333333333
2021-05-31 11:59:59,INS-W_1005,2021-05-31,afternoon,5.79235158730159,1.58185,0.27099999999999985,10.141822348484826,2.5315233333333333,1.879325,21.0,1.0,1.0,14.333333333333334,1.8,2.0,56.1452166666666,1.58185,0.27099999999999985,51.88061666666667,4.13149666666667,2.99995,121.639383333333,1.58185,0.27099999999999985,150.9065944444442,4.931483333333333,3.75865
2021-05-31 17:59:59,INS-W_1005,2021-05-31,evening,7.99287469135802,,0.17935,17.836932474747485,0.6378499999999998,,27.0,,1.0,10.666666666666666,1.8571428571428572,,57.1565666666666,,0.17935,78.63611666666667,0.7437357142857146,,215.807616666667,,0.17935,193.4414500000002,1.1696928571428602,
2021-05-31 23:59:59,INS-W_1005,2021-05-31,night,7.681627777777799,,,16.54369666666668,,,1.0,,,1.0,,,7.681627777777799,,,16.54369666666668,,,7.681627777777799,,,16.54369666666668,,
2021-06-01 05:59:59,INS-W_1005,2021-06-01,morning,4.16893623188406,1.25268333333333,3.99993333333333,8.849099999999988,1.702609333333334,0.0100333333333333,23.0,1.0,1.0,1.6666666666666667,3.2,1.0,24.18765,1.25268333333333,3.99993333333333,10.999816666666653,2.564233333333334,0.0100333333333333,95.8855333333333,1.25268333333333,3.99993333333333,11.364972222222214,4.913106666666666,0.0100333333333333
2021-06-01 11:59:59,INS-W_1005,2021-06-01,afternoon,7.96791825396825,1.58185,0.24108333333333315,8.479680113636354,2.063096666666667,1.879325,21.0,1.0,1.0,12.666666666666666,1.6,2.0,96.4548166666666,1.58185,0.24108333333333315,48.64208333333333,3.2630766666666693,2.99995,167.326283333333,1.58185,0.24108333333333315,112.9497555555554,3.863066666666667,3.75865
2021-06-01 17:59:59,INS-W_1005,2021-06-01,evening,18.0698722222222,,0.17935,13.065677070707073,0.6552166666666664,,9.0,,1.0,10.333333333333334,1.7142857142857144,,96.4796,,0.17935,61.817683333333335,0.7434547619047621,,162.62885,,0.17935,138.1928333333334,1.09841904761905,
2021-06-01 23:59:59,INS-W_1005,2021-06-01,night,3.9607888888888994,,,8.391823333333342,,,1.0,,,1.0,,,3.9607888888888994,,,8.391823333333342,,,3.9607888888888994,,,8.391823333333342,,
