pid,date,segment,circdnrtn,numberofsignificantplaces,radiusgyration,timeathome,totaldistance,duration_in_locmap_exercise,duration_in_locmap_greens,duration_in_locmap_study,datetime
INS-W_1077,2021-05-04,allday,0.756448412698413,1.0,0.0,1437.93926666669,230.833026428846,0.0,0.0,0.0,2021-05-04 12:00:00
INS-W_1077,2021-05-05,allday,0.756448412698413,1.0,0.0,1135.96281666667,250.878242414332,0.0,0.0,0.0,2021-05-05 12:00:00
INS-W_1077,2021-05-06,allday,0.756448412698413,1.0,0.0,1342.70123333334,332.499438363059,0.0,0.0,0.0,2021-05-06 12:00:00
INS-W_1077,2021-05-07,allday,0.756448412698413,1.0,0.0,1438.91655000002,339.373604849793,0.0,0.0,0.0,2021-05-07 12:00:00
INS-W_1077,2021-05-08,allday,0.756448412698413,1.0,0.0,1406.12451666667,256.581108732956,0.0,0.0,0.0,2021-05-08 12:00:00
INS-W_1077,2021-05-09,allday,0.756448412698413,1.0,1.9168458933942903e-09,1433.52246666668,1822.59496122932,0.0,0.0,0.0,2021-05-09 12:00:00
INS-W_1077,2021-05-10,allday,0.756448412698413,1.0,1.9168465233596e-09,1433.68043333335,1671.62593994807,0.0,0.0,0.0,2021-05-10 12:00:00
INS-W_1077,2021-05-11,allday,0.756448412698413,1.0,7.07323088988687e-10,1416.73598333335,2424.52696824657,0.0,0.0,0.0,2021-05-11 12:00:00
INS-W_1077,2021-05-12,allday,0.756448412698413,1.0,0.0,1427.82921666667,1340.16089492461,0.0,0.0,0.0,2021-05-12 12:00:00
INS-W_1077,2021-05-13,allday,0.725363756613757,6.0,304.113705979975,1360.94981666667,5513.18743836362,0.0,0.0,0.0,2021-05-13 12:00:00
INS-W_1077,2021-05-14,allday,0.756448412698413,1.0,7.07323088988687e-10,1434.94335000002,490.583511259367,0.0,0.0,0.0,2021-05-14 12:00:00
INS-W_1077,2021-05-15,allday,0.756448412698413,1.0,0.0,1165.2423,166.934177636382,0.0,0.0,0.0,2021-05-15 12:00:00
INS-W_1077,2021-05-16,allday,0.756448412698413,1.0,0.0,837.30318333334,88.2488105345886,0.0,0.0,0.0,2021-05-16 12:00:00
INS-W_1077,2021-05-17,allday,0.756448412698413,1.0,0.0,1431.65123333335,614.909589494181,0.0,0.0,0.0,2021-05-17 12:00:00
INS-W_1077,2021-05-18,allday,0.756448412698413,1.0,0.0,1425.88203333335,1165.04275054204,0.0,0.0,0.0,2021-05-18 12:00:00
INS-W_1077,2021-05-19,allday,0.756448412698413,1.0,1.91685081742735e-09,1407.78123333335,2490.61272911305,0.0,0.0,0.0,2021-05-19 12:00:00
INS-W_1077,2021-05-20,allday,0.756448412698413,1.0,0.0,1403.85696666667,2214.47671574351,0.0,0.0,0.0,2021-05-20 12:00:00
INS-W_1077,2021-05-21,allday,0.519345238095238,5.0,16754.3022670064,801.851000000005,45926.2351212111,0.0,0.0,0.0,2021-05-21 12:00:00
INS-W_1077,2021-05-22,allday,0.217757936507937,1.0,7.07323088988687e-10,0.0,158.535150540211,0.0,0.0,0.0,2021-05-22 12:00:00
INS-W_1077,2021-05-23,allday,0.202380952380952,3.0,85.9319983767381,0.0,3709.69449885311,0.0,39.0,2.99955,2021-05-23 12:00:00
INS-W_1077,2021-05-24,allday,0.209325396825397,3.0,94.4534543436894,0.0,4214.37717187982,0.0,17.0021833333333,5.00016666666667,2021-05-24 12:00:00
INS-W_1077,2021-05-25,allday,0.217757936507937,1.0,0.0,0.0,3393.32109697614,0.0,0.0,0.0,2021-05-25 12:00:00
INS-W_1077,2021-05-26,allday,0.217757936507937,1.0,0.0,0.0,3323.51522350323,0.0,0.0,0.0,2021-05-26 12:00:00
INS-W_1077,2021-05-27,allday,0.217757936507937,1.0,7.07323088988687e-10,0.0,3546.92180380914,0.0,0.0,0.0,2021-05-27 12:00:00
INS-W_1077,2021-05-28,allday,0.201388888888889,3.0,188.89872162764,0.0,5197.72611345984,0.0,4.00001666666667,0.0,2021-05-28 12:00:00
INS-W_1077,2021-05-29,allday,0.175595238095238,14.0,399.894705322618,0.0,17133.0084487227,70.9979833333333,51.9992833333333,0.0,2021-05-29 12:00:00
INS-W_1077,2021-05-30,allday,0.217757936507937,1.0,0.0,0.0,9535.39286736757,0.0,0.0,0.0,2021-05-30 12:00:00
INS-W_1077,2021-05-31,allday,0.193948412698413,10.0,174.621629285749,0.0,6090.13813460545,26.9985166666667,69.9904833333333,0.0,2021-05-31 12:00:00
INS-W_1077,2021-06-01,allday,0.217757936507937,1.0,7.07323088988687e-10,0.0,2000.43386273127,0.0,0.0,0.0,2021-06-01 12:00:00
INS-W_1077,2021-06-02,allday,0.209821428571429,3.0,129.931255981902,0.0,3482.87437003126,0.0,8.0005,0.999983333333333,2021-06-02 12:00:00
INS-W_1077,2021-06-03,allday,0.201388888888889,6.0,232.475242114408,0.0,7927.95356252859,0.0,22.9984833333333,363.8256,2021-06-03 12:00:00
INS-W_1077,2021-06-04,allday,0.183531746031746,7.0,698.928183352455,0.0,18469.2109164122,39.9955,61.9994833333333,0.0,2021-06-04 12:00:00
INS-W_1077,2021-06-05,allday,0.211309523809524,5.0,119.245302863214,0.0,6951.56697997493,0.0,8.99871666666667,0.0,2021-06-05 12:00:00
INS-W_1077,2021-06-06,allday,0.219742063492063,1.0,7.07323088988687e-10,0.0,12623.0115945695,0.0,0.0,0.0,2021-06-06 12:00:00
INS-W_923,2021-03-29,allday,0.836805555555556,1.0,0.0,1378.95691666669,5122.77211248786,0.0,0.0,0.0,2021-03-29 12:00:00
INS-W_923,2021-03-30,allday,0.778183621933622,6.0,1076.13642521779,1280.04703333334,14420.8328610681,0.0,7.99988333333333,3.99996666666667,2021-03-30 12:00:00
INS-W_923,2021-03-31,allday,0.836805555555556,1.0,0.0,1395.97076666669,1679.24599197483,0.0,0.0,0.0,2021-03-31 12:00:00
INS-W_923,2021-04-01,allday,0.804969336219336,4.0,857.996270984074,1310.97525000001,21880.8882275693,0.0,0.0,0.0,2021-04-01 12:00:00
INS-W_923,2021-04-02,allday,0.676136363636364,7.0,1654.5998522775,896.035533333341,16109.4914933081,0.0,54.9989833333333,1.99981666666667,2021-04-02 12:00:00
INS-W_923,2021-04-03,allday,0.615530303030303,25.0,3352.89224416181,166.9305,47939.0389453525,17.9998833333333,0.0,0.0,2021-04-03 12:00:00
INS-W_923,2021-04-04,allday,0.773133116883117,2.0,1009.91740386909,1268.94350000001,11070.2801977524,0.0,0.0,0.0,2021-04-04 12:00:00
INS-W_923,2021-04-05,allday,0.836805555555556,1.0,2.03183885226219e-09,1428.92748333335,933.200769465901,0.0,0.0,0.0,2021-04-05 12:00:00
INS-W_923,2021-04-06,allday,0.836805555555556,1.0,1.9047464334378603e-09,1430.91613333334,701.697850007415,0.0,0.0,0.0,2021-04-06 12:00:00
INS-W_923,2021-04-07,allday,0.766188672438672,2.0,913.945811848579,797.018850000006,15397.5351813809,0.0,0.0,0.0,2021-04-07 12:00:00
INS-W_923,2021-04-08,allday,0.781746031746032,1.0,7.07323088988687e-10,17.9992166666667,10292.289420172,0.0,0.0,0.0,2021-04-08 12:00:00
INS-W_923,2021-04-09,allday,0.787698412698413,1.0,0.0,65.99425,9859.01653384687,0.0,0.0,0.0,2021-04-09 12:00:00
INS-W_923,2021-04-10,allday,0.745355339105339,6.0,1630.00044149939,431.8679,28165.7576547738,0.999883333333333,1.00005,0.0,2021-04-10 12:00:00
INS-W_923,2021-04-11,allday,0.836805555555556,1.0,1.90474398965317e-09,1434.78558333335,1201.10957162022,0.0,0.0,0.0,2021-04-11 12:00:00
INS-W_923,2021-04-12,allday,0.722853535353535,5.0,1583.26278788303,1171.89346666667,11597.3088318598,0.999966666666667,9.0012,2.0001,2021-04-12 12:00:00
INS-W_923,2021-04-13,allday,0.740800865800866,5.0,1194.99290179154,1211.19808333334,24497.8984748891,0.0,7.00095,0.99655,2021-04-13 12:00:00
INS-W_923,2021-04-14,allday,0.836805555555556,1.0,0.0,1176.94023333335,37686.2724876026,0.0,0.0,0.0,2021-04-14 12:00:00
INS-W_923,2021-04-15,allday,0.769660894660895,4.0,1044.11708580006,917.649233333341,61090.317241989,0.0,0.0,0.0,2021-04-15 12:00:00
INS-W_923,2021-04-16,allday,0.7129329004329,7.0,2550.94381729471,359.294866666667,87966.3304823265,1.99673333333333,88.0165,2.99255,2021-04-16 12:00:00
INS-W_923,2021-04-17,allday,0.665313852813853,9.0,1068.4169175116,819.960333333334,95312.6923318353,157.992066666667,0.0,0.0,2021-04-17 12:00:00
INS-W_923,2021-04-18,allday,0.643308080808081,11.0,3292.72619685289,1059.90956666667,31334.7415098384,1.00005,12.0106666666667,0.0,2021-04-18 12:00:00
INS-W_923,2021-04-19,allday,0.836805555555556,1.0,0.0,1348.21843333334,732.420431886579,0.0,0.0,0.0,2021-04-19 12:00:00
INS-W_923,2021-04-20,allday,0.836805555555556,1.0,1.90474248930066e-09,1435.88613333336,841.498111047358,0.0,0.0,0.0,2021-04-20 12:00:00
INS-W_923,2021-04-21,allday,0.836805555555556,1.0,1.90474242643545e-09,1427.93633333335,676.946022746825,0.0,0.0,0.0,2021-04-21 12:00:00
INS-W_923,2021-04-22,allday,0.778183621933622,5.0,944.009909353245,1313.95191666667,15319.0910766863,0.99985,2.9999,0.0,2021-04-22 12:00:00
INS-W_923,2021-04-23,allday,0.836805555555556,1.0,7.07323088988687e-10,1389.94355000002,4433.06183073345,0.0,0.0,0.0,2021-04-23 12:00:00
INS-W_923,2021-04-24,allday,0.805555555555556,4.0,924.594329734541,1302.93323333334,17249.4688879342,0.0,0.0,0.0,2021-04-24 12:00:00
INS-W_923,2021-04-25,allday,0.836805555555556,1.0,0.0,1426.93641666669,955.357781172806,0.0,0.0,0.0,2021-04-25 12:00:00
INS-W_923,2021-04-26,allday,0.836805555555556,1.0,7.07323088988687e-10,1407.92946666668,1573.49402012205,0.0,0.0,0.0,2021-04-26 12:00:00
INS-W_923,2021-04-27,allday,0.836805555555556,1.0,0.0,1414.87163333334,1639.2048758184,0.0,0.0,0.0,2021-04-27 12:00:00
INS-W_923,2021-04-28,allday,0.654310966810967,6.0,1888.40395792134,708.87826666667,19560.2717791074,1.00018333333333,15.9978666666667,0.0,2021-04-28 12:00:00
INS-W_923,2021-04-29,allday,0.646464646464646,5.0,1660.1328401608,1101.95956666667,17636.2809118328,0.0,3.00055,0.0,2021-04-29 12:00:00
INS-W_923,2021-04-30,allday,0.800595238095238,2.0,878.153630809946,1363.93970000002,6215.69256640281,0.0,0.0,0.0,2021-04-30 12:00:00
INS-W_923,2021-05-01,allday,0.613726551226551,11.0,3994.67978944182,1031.937,46429.3947543928,1.00021666666667,9.99245,0.999983333333333,2021-05-01 12:00:00
INS-W_923,2021-05-02,allday,0.836805555555556,1.0,7.07323088988687e-10,1422.20771666667,939.927621367598,0.0,0.0,0.0,2021-05-02 12:00:00
INS-W_923,2021-05-03,allday,0.836805555555556,1.0,0.0,1434.90390000002,654.326986513436,0.0,0.0,0.0,2021-05-03 12:00:00
INS-W_923,2021-05-04,allday,0.656475468975469,6.0,1840.20261098128,1056.92276666667,29722.3889238422,1.99983333333333,21.9987833333333,4.00006666666667,2021-05-04 12:00:00
INS-W_923,2021-05-05,allday,0.829861111111111,1.0,0.0,1409.95495000002,1496.05955351563,0.0,0.0,0.0,2021-05-05 12:00:00
INS-W_923,2021-05-06,allday,0.496798340548341,20.0,370497.076860979,841.495516666669,1256471.85381344,20.0000833333333,12.9996333333333,0.0,2021-05-06 12:00:00
INS-W_923,2021-05-07,allday,0.025297619047619,7.0,800.739527797565,0.0,30312.7304392289,0.0,0.0,0.0,2021-05-07 12:00:00
INS-W_923,2021-05-08,allday,0.0228174603174603,9.0,4678.11503973076,0.0,69815.4119397227,0.0,0.0,0.0,2021-05-08 12:00:00
INS-W_923,2021-05-09,allday,0.0233134920634921,7.0,11515.4757760883,0.0,144241.293811073,0.0,0.0,0.0,2021-05-09 12:00:00
INS-W_923,2021-05-10,allday,0.0486111111111111,15.0,424117.926025383,2.99995,1187553.57535794,2.99943333333333,8.00453333333333,0.0,2021-05-10 12:00:00
INS-W_923,2021-05-11,allday,0.725514069264069,6.0,1360.98041585373,834.969150000007,24431.8415924011,0.0,1.99988333333333,0.0,2021-05-11 12:00:00
INS-W_923,2021-05-12,allday,0.761318542568543,5.0,1049.76479701233,122.993766666667,17492.2582446265,0.0,2.00143333333333,3.99995,2021-05-12 12:00:00
INS-W_923,2021-05-13,allday,0.836805555555556,1.0,0.0,30.9977166666667,11311.8095781311,0.0,0.0,0.0,2021-05-13 12:00:00
INS-W_923,2021-05-14,allday,0.60254329004329,13.0,3045.33126924556,6.99988333333333,33238.0356939799,0.999866666666667,7.00028333333333,0.0,2021-05-14 12:00:00
INS-W_923,2021-05-15,allday,0.468253968253968,10.0,3973.11922698158,814.098500000001,17227.2739458779,0.0,0.0,0.0,2021-05-15 12:00:00
INS-W_923,2021-05-16,allday,0.265737734487735,11.0,2559.67814884951,376.988866666667,35042.8081057411,36.0009,2.99775,0.0,2021-05-16 12:00:00
INS-W_923,2021-05-17,allday,0.836805555555556,1.0,7.07323088988687e-10,1376.95318333335,5755.67670236139,0.0,0.0,0.0,2021-05-17 12:00:00
INS-W_923,2021-05-18,allday,0.836805555555556,1.0,7.07323088988687e-10,1418.86706666667,2350.24984842236,0.0,0.0,0.0,2021-05-18 12:00:00
INS-W_923,2021-05-19,allday,0.836805555555556,1.0,0.0,1426.82948333335,1165.07272236003,0.0,0.0,0.0,2021-05-19 12:00:00
INS-W_923,2021-05-20,allday,0.836805555555556,1.0,0.0,1407.82005000002,2121.96788054094,0.0,0.0,0.0,2021-05-20 12:00:00
INS-W_923,2021-05-21,allday,0.623241341991342,10.0,2250.63559083712,479.41135,18286.3581345443,2.00001666666667,2.00055,200.99985,2021-05-21 12:00:00
INS-W_923,2021-05-22,allday,0.623962842712843,7.0,2780.39196007249,384.981883333334,24804.075710614,0.0,0.999983333333333,0.0,2021-05-22 12:00:00
INS-W_923,2021-05-23,allday,0.543876262626263,16.0,3275.54634396342,910.54195,66862.9920002983,4.9967,0.0,0.0,2021-05-23 12:00:00
INS-W_923,2021-05-24,allday,0.801497113997114,6.0,462.867725540584,1339.38126666668,21959.3033370881,0.0,1.00008333333333,0.0,2021-05-24 12:00:00
INS-W_923,2021-05-25,allday,0.836805555555556,1.0,7.07323088988687e-10,1403.51981666669,1563.78498601603,0.0,0.0,0.0,2021-05-25 12:00:00
INS-W_923,2021-05-26,allday,0.836805555555556,1.0,0.0,1403.94295000002,1540.3344587908,0.0,0.0,0.0,2021-05-26 12:00:00
INS-W_923,2021-05-27,allday,0.836805555555556,1.0,0.0,1409.94773333335,1343.24195467361,0.0,0.0,0.0,2021-05-27 12:00:00
INS-W_923,2021-05-28,allday,0.735344516594517,8.0,1184.93489878844,1245.94980000001,14763.1525824433,0.999966666666667,20.9999666666667,0.0,2021-05-28 12:00:00
INS-W_923,2021-05-29,allday,0.704996392496392,7.0,1406.83564980961,1023.39143333335,22810.72950544,0.0,1.99976666666667,6.0005,2021-05-29 12:00:00
INS-W_923,2021-05-30,allday,0.521690115440115,10.0,5127.77017068424,731.546116666667,63754.6966597488,197.992116666667,0.999983333333333,0.0,2021-05-30 12:00:00
INS-W_923,2021-05-31,allday,0.767361111111111,7.0,1247.12518911041,1285.9521,14631.9984900598,0.0,1.00068333333333,0.0,2021-05-31 12:00:00
INS-W_923,2021-06-01,allday,0.600829725829726,8.0,1983.06967055218,622.391266666668,24218.9389096273,0.0,11.9993833333333,1.00116666666667,2021-06-01 12:00:00
INS-W_923,2021-06-02,allday,0.813988095238095,1.0,7.07323088988687e-10,816.161750000006,4345.42545156087,0.0,0.0,0.0,2021-06-02 12:00:00
INS-W_923,2021-06-03,allday,0.836805555555556,1.0,7.07323088988687e-10,1433.77181666668,1423.24118488828,0.0,0.0,0.0,2021-06-03 12:00:00
INS-W_923,2021-06-04,allday,0.836805555555556,1.0,1.9047434398238703e-09,1423.73690000002,1794.65712868225,0.0,0.0,0.0,2021-06-04 12:00:00
INS-W_923,2021-06-05,allday,0.715999278499278,7.0,1750.73591738657,1186.89853333333,19602.396776773,1.00126666666667,0.0,0.0,2021-06-05 12:00:00
INS-W_923,2021-06-06,allday,0.590818903318903,11.0,3817.67754614372,647.759283333337,34584.953437253,1.00135,5.99845,120.995983333333,2021-06-06 12:00:00
INS-W_963,2021-03-29,allday,0.936315496098105,1.0,0.0,1423.95688333335,1185.83021763595,0.0,0.0,0.0,2021-03-29 12:00:00
INS-W_963,2021-03-30,allday,0.864734299516908,2.0,78.4295757676426,1337.49525000001,5332.35417636607,0.0,0.0,0.0,2021-03-30 12:00:00
INS-W_963,2021-03-31,allday,0.936315496098105,1.0,0.0,1344.76915000002,6316.63561680561,0.0,0.0,0.0,2021-03-31 12:00:00
INS-W_963,2021-04-01,allday,0.8695419918246,3.0,370.064128392805,1123.76410000001,13761.0483974585,0.0,0.0,0.0,2021-04-01 12:00:00
INS-W_963,2021-04-02,allday,0.936315496098105,1.0,0.0,1114.07515000001,9571.88091318785,0.0,0.0,0.0,2021-04-02 12:00:00
INS-W_963,2021-04-03,allday,0.904264214046823,2.0,404.707375363163,1207.92225000001,11219.5560921922,0.0,0.0,0.0,2021-04-03 12:00:00
INS-W_963,2021-04-04,allday,0.868984578223709,5.0,729.684335542299,1316.80820000001,11172.250482108,0.0,0.0,0.0,2021-04-04 12:00:00
INS-W_963,2021-04-05,allday,0.867939427722036,5.0,762.382867077453,1311.83286666667,12204.893994106,0.0,0.0,0.0,2021-04-05 12:00:00
INS-W_963,2021-04-06,allday,0.936315496098105,1.0,0.0,1226.06936666668,1120.01879229829,0.0,0.0,0.0,2021-04-06 12:00:00
INS-W_963,2021-04-07,allday,0.861482720178372,6.0,990.799420241033,643.618666666669,16203.563185405,0.0,0.0,0.0,2021-04-07 12:00:00
INS-W_963,2021-04-08,allday,0.936315496098105,1.0,0.0,1271.72130000002,10607.0769640181,0.0,0.0,0.0,2021-04-08 12:00:00
INS-W_963,2021-04-09,allday,0.936315496098105,1.0,0.0,1239.74096666668,11861.1272459115,0.0,0.0,0.0,2021-04-09 12:00:00
INS-W_963,2021-04-10,allday,0.785628019323672,3.0,424.441883511908,951.105583333341,11240.4480849511,0.0,0.0,0.0,2021-04-10 12:00:00
INS-W_963,2021-04-11,allday,0.233022110739502,3.0,174.125031287901,360.981083333333,2242.73155276268,0.0,0.0,0.0,2021-04-11 12:00:00
INS-W_963,2021-04-12,allday,0.936315496098105,1.0,0.0,1422.81480000002,1096.36975611018,0.0,0.0,0.0,2021-04-12 12:00:00
INS-W_963,2021-04-13,allday,0.936315496098105,1.0,7.07323088988687e-10,1424.95551666669,913.60956563732,0.0,0.0,0.0,2021-04-13 12:00:00
INS-W_963,2021-04-14,allday,0.639701783723523,1.0,0.0,973.947450000009,308.941751355292,0.0,0.0,0.0,2021-04-14 12:00:00
INS-W_963,2021-04-15,allday,,,,,,,,,2021-04-15 12:00:00
INS-W_963,2021-04-16,allday,,,,,,,,,2021-04-16 12:00:00
INS-W_963,2021-04-17,allday,0.382083797844667,6.0,2720.69196264502,557.332533333333,27671.3924667037,0.0,0.0,0.0,2021-04-17 12:00:00
INS-W_963,2021-04-18,allday,0.904264214046823,3.0,348.82291696653,979.386766666667,9941.9354203747,0.0,0.0,0.0,2021-04-18 12:00:00
INS-W_963,2021-04-19,allday,0.936315496098105,1.0,0.0,1374.88491666669,9659.28972515927,0.0,0.0,0.0,2021-04-19 12:00:00
INS-W_963,2021-04-20,allday,0.904264214046823,3.0,306.337282393291,1197.37986666668,11674.4790909598,0.0,0.0,0.0,2021-04-20 12:00:00
INS-W_963,2021-04-21,allday,0.936315496098105,1.0,0.0,1422.95290000002,1084.68871286108,0.0,0.0,0.0,2021-04-21 12:00:00
INS-W_963,2021-04-22,allday,0.936315496098105,1.0,0.0,1408.214,535.120296368151,0.0,0.0,0.0,2021-04-22 12:00:00
INS-W_963,2021-04-23,allday,0.862597547380156,2.0,97.7870827642286,857.18243333334,9878.61029633517,0.0,0.0,0.0,2021-04-23 12:00:00
INS-W_963,2021-04-24,allday,0.936315496098105,1.0,7.07323088988687e-10,624.086766666669,7326.97539051538,0.0,0.0,0.0,2021-04-24 12:00:00
INS-W_963,2021-04-25,allday,0.936315496098105,1.0,1.9015252389858204e-09,1261.76375000002,11437.0368667662,0.0,0.0,0.0,2021-04-25 12:00:00
INS-W_963,2021-04-26,allday,0.936315496098105,1.0,0.0,1370.65978333335,5096.3835903526,0.0,0.0,0.0,2021-04-26 12:00:00
INS-W_963,2021-04-27,allday,0.936315496098105,1.0,0.0,923.568950000007,2623.01952664033,0.0,0.0,0.0,2021-04-27 12:00:00
INS-W_963,2021-04-28,allday,0.936315496098105,1.0,0.0,837.685983333339,346.322221874724,0.0,0.0,0.0,2021-04-28 12:00:00
INS-W_963,2021-04-29,allday,0.936315496098105,1.0,0.0,1434.91390000002,543.84167051472,0.0,0.0,0.0,2021-04-29 12:00:00
INS-W_963,2021-04-30,allday,0.936315496098105,1.0,0.0,1433.91056666669,533.569891372694,0.0,0.0,0.0,2021-04-30 12:00:00
INS-W_963,2021-05-01,allday,0.936315496098105,1.0,1.4146461779773701e-09,1431.91225000002,698.649166679554,0.0,0.0,0.0,2021-05-01 12:00:00
INS-W_963,2021-05-02,allday,0.936315496098105,1.0,0.0,956.187500000001,579.064807270406,0.0,0.0,0.0,2021-05-02 12:00:00
INS-W_963,2021-05-03,allday,0.936315496098105,1.0,0.0,594.938816666668,173.685409077595,0.0,0.0,0.0,2021-05-03 12:00:00
INS-W_963,2021-05-04,allday,0.936315496098105,1.0,0.0,1437.93875000002,255.784171889463,0.0,0.0,0.0,2021-05-04 12:00:00
INS-W_963,2021-05-05,allday,0.936315496098105,1.0,0.0,696.977083333335,645.300311153054,0.0,0.0,0.0,2021-05-05 12:00:00
INS-W_963,2021-05-06,allday,0.936315496098105,1.0,0.0,1314.72358333335,384.895110693507,0.0,0.0,0.0,2021-05-06 12:00:00
INS-W_963,2021-05-07,allday,0.936315496098105,1.0,0.0,1430.89166666667,914.823092004571,0.0,0.0,0.0,2021-05-07 12:00:00
INS-W_963,2021-05-08,allday,0.863642697881828,7.0,2263.96172012688,1047.13846666667,26029.5886263939,0.0,0.0,0.0,2021-05-08 12:00:00
INS-W_963,2021-05-09,allday,0.936315496098105,1.0,1.4146461779773701e-09,827.779616666673,705.330907796774,0.0,0.0,0.0,2021-05-09 12:00:00
INS-W_963,2021-05-10,allday,0.936315496098105,1.0,7.07323088988687e-10,1430.87956666669,671.1171720819,0.0,0.0,0.0,2021-05-10 12:00:00
INS-W_963,2021-05-11,allday,0.936315496098105,1.0,0.0,944.260733333337,312.777223677964,0.0,0.0,0.0,2021-05-11 12:00:00
INS-W_963,2021-05-12,allday,0.936315496098105,1.0,1.4146461779773701e-09,893.46268333334,192.802098107121,0.0,0.0,0.0,2021-05-12 12:00:00
INS-W_963,2021-05-13,allday,0.865268487551096,6.0,692.814493981797,1332.94025000001,11884.5860690039,0.0,0.0,0.0,2021-05-13 12:00:00
INS-W_963,2021-05-14,allday,0.936315496098105,1.0,0.0,1415.94978333335,4517.7310834223,0.0,0.0,0.0,2021-05-14 12:00:00
INS-W_963,2021-05-15,allday,0.936315496098105,1.0,1.9015305903910402e-09,1409.96256666669,5868.76304820262,0.0,0.0,0.0,2021-05-15 12:00:00
INS-W_963,2021-05-16,allday,0.935781308063917,1.0,0.0,1363.61468333335,4447.62879956497,0.0,0.0,0.0,2021-05-16 12:00:00
INS-W_963,2021-05-17,allday,0.936315496098105,1.0,0.0,1390.89241666667,3409.8422458384,0.0,0.0,0.0,2021-05-17 12:00:00
INS-W_963,2021-05-18,allday,0.936315496098105,1.0,0.0,869.17085,1231.8426326745,0.0,0.0,0.0,2021-05-18 12:00:00
INS-W_963,2021-05-19,allday,0.936315496098105,1.0,0.0,942.432950000009,2811.73226509387,0.0,0.0,0.0,2021-05-19 12:00:00
INS-W_963,2021-05-20,allday,0.903195837978447,5.0,540.482536694625,1305.93473333334,16874.689875912,0.0,0.0,0.0,2021-05-20 12:00:00
INS-W_963,2021-05-21,allday,0.936315496098105,1.0,0.0,1334.95406666668,16294.3205474422,0.0,0.0,0.0,2021-05-21 12:00:00
INS-W_963,2021-05-22,allday,0.649340393905611,11.0,2999.68153954648,867.972400000005,52844.4706683922,0.0,0.0,0.0,2021-05-22 12:00:00
INS-W_963,2021-05-23,allday,0.936315496098105,1.0,7.07323088988687e-10,1398.85590000002,2791.18775292476,0.0,0.0,0.0,2021-05-23 12:00:00
INS-W_963,2021-05-24,allday,0.936315496098105,1.0,7.07323088988687e-10,1400.94430000002,3074.97580180257,0.0,0.0,0.0,2021-05-24 12:00:00
INS-W_963,2021-05-25,allday,0.550469156447417,3.0,1561.98500346638,737.966416666669,10481.491670267,0.0,0.0,0.0,2021-05-25 12:00:00
INS-W_963,2021-05-26,allday,0.936315496098105,1.0,0.0,1424.83271666668,949.780298142555,0.0,0.0,0.0,2021-05-26 12:00:00
INS-W_963,2021-05-27,allday,0.936315496098105,1.0,0.0,1385.87716666667,1489.25620162651,0.0,0.0,0.0,2021-05-27 12:00:00
INS-W_963,2021-05-28,allday,0.464418431809736,14.0,3920.03530502182,651.972000000001,52307.4520274204,25.9993166666667,7.99858333333333,3.00098333333333,2021-05-28 12:00:00
INS-W_963,2021-05-29,allday,0.936315496098105,1.0,0.0,1412.67231666667,2888.3865947346,0.0,0.0,0.0,2021-05-29 12:00:00
INS-W_963,2021-05-30,allday,0.507176700111483,8.0,2101.13332018013,705.960266666668,24171.3281789848,0.0,0.0,0.0,2021-05-30 12:00:00
INS-W_963,2021-05-31,allday,0.936315496098105,1.0,7.07323088988687e-10,1415.68488333334,1786.36268501355,0.0,0.0,0.0,2021-05-31 12:00:00
INS-W_963,2021-06-01,allday,0.936315496098105,1.0,0.0,1299.01238333335,9139.62822066615,0.0,0.0,0.0,2021-06-01 12:00:00
INS-W_963,2021-06-02,allday,0.936315496098105,1.0,0.0,1221.68008333334,12546.5010447081,0.0,0.0,0.0,2021-06-02 12:00:00
INS-W_963,2021-06-03,allday,0.936315496098105,1.0,0.0,1235.38038333335,13434.749243188,0.0,0.0,0.0,2021-06-03 12:00:00
INS-W_963,2021-06-04,allday,0.508779264214047,7.0,2006.92989079909,613.914883333333,44891.1691415169,0.0,0.0,0.0,2021-06-04 12:00:00
INS-W_963,2021-06-05,allday,0.936315496098105,1.0,0.0,1278.4059,4561.39290907996,0.0,0.0,0.0,2021-06-05 12:00:00
INS-W_963,2021-06-06,allday,0.86310850984764,7.0,1696.37260031825,1270.92968333334,36896.0509171707,0.0,0.0,0.0,2021-06-06 12:00:00
